trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251205,000070.SZ,机构专用,61951364.6,2.68,42903015.0,1.85,19048349.6,0,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,深股通专用,54462761.2,2.35,61441929.0,2.65,-6979167.8,0,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,机构专用,43475922.4,1.88,24607639.0,1.06,18868283.4,0,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,中信建投证券股份有限公司安徽分公司,37531647.0,1.62,121569.0,0.01,37410078.0,0,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,机构专用,36932441.6,1.6,13949503.0,0.6,22982938.6,0,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,深股通专用,54462761.2,2.35,61441929.0,2.65,-6979167.8,1,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,机构专用,61951364.6,2.68,42903015.0,1.85,19048349.6,1,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,中信证券股份有限公司浙江分公司,19811277.82,0.86,29596012.0,1.28,-9784734.18,1,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,华泰证券股份有限公司苏州吴中大道证券营业部,6512282.0,0.28,29320661.0,1.27,-22808379.0,1,日涨幅偏离值达到7%的前5只证券
20251205,000070.SZ,中国国际金融股份有限公司上海分公司,26885688.46,1.16,26784878.0,1.16,100810.46,1,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,自然人,10228421107.19,77.22,10730298743.69,81.01,-501877636.5,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,中小投资者,7123738510.8,53.78,7419511371.05,56.02,-295772860.25,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,其他自然人,3104682596.39,23.44,3310787372.64,25.0,-206104776.25,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,机构投资者,2723895175.96,20.57,2179403537.9,16.45,544491638.06,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,深股通投资者,292978154.48,2.21,335592156.04,2.53,-42614001.56,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,国联民生证券股份有限公司宁波分公司,125015534.52,1.65,135544962.8,1.79,-10529428.28,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,深股通专用,122424505.35,1.61,145030663.9,1.91,-22606158.55,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,机构专用,97000566.52,1.28,75444176.5,0.99,21556390.02,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,国信证券股份有限公司浙江互联网分公司,74610509.43,0.98,70309202.52,0.93,4301306.91,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,华泰证券股份有限公司深圳前海证券营业部,67607955.7,0.89,29521958.1,0.39,38085997.6,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,开源证券股份有限公司西安西大街证券营业部,62336093.0,2.01,123010.0,0.0,62213083.0,0,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,国联民生证券股份有限公司宁波财神殿南路证券营业部,51794321.23,1.67,0.0,0.0,51794321.23,0,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,东亚前海证券有限责任公司上海分公司,38075996.0,1.23,2563035.0,0.08,35512961.0,0,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,机构专用,32999447.46,1.06,44441156.0,1.43,-11441708.54,0,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,华泰证券股份有限公司深圳前海证券营业部,32061105.0,1.03,7408967.47,0.24,24652137.53,0,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,自然人,10228421107.19,77.22,10730298743.69,81.01,-501877636.5,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,中小投资者,7123738510.8,53.78,7419511371.05,56.02,-295772860.25,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,其他自然人,3104682596.39,23.44,3310787372.64,25.0,-206104776.25,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,机构投资者,2723895175.96,20.57,2179403537.9,16.45,544491638.06,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,深股通投资者,292978154.48,2.21,335592156.04,2.53,-42614001.56,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251205,000078.SZ,深股通专用,122424505.35,1.61,145030663.9,1.91,-22606158.55,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,国联民生证券股份有限公司宁波分公司,125015534.52,1.65,135544962.8,1.79,-10529428.28,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,中国银河证券股份有限公司厦门湖滨中路证券营业部,34269266.24,0.45,122041083.89,1.61,-87771817.65,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,机构专用,97000566.52,1.28,75444176.5,0.99,21556390.02,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,深股通专用,16910594.5,0.55,72418675.39,2.34,-55508080.89,1,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,国信证券股份有限公司浙江互联网分公司,74610509.43,0.98,70309202.52,0.93,4301306.91,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000078.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,236954.0,0.01,66964100.0,2.16,-66727146.0,1,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,机构专用,32999447.46,1.06,44441156.0,1.43,-11441708.54,1,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,国信证券股份有限公司浙江互联网分公司,22800117.0,0.74,36927166.0,1.19,-14127049.0,1,日涨幅偏离值达到7%的前5只证券
20251205,000078.SZ,国盛证券有限责任公司杭州建设三路证券营业部,357776.0,0.01,34900427.88,1.13,-34542651.88,1,日涨幅偏离值达到7%的前5只证券
20251205,000510.SZ,机构专用,91766975.88,4.1,55051070.0,2.46,36715905.88,0,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,82582576.99,3.69,100869354.96,4.51,-18286777.97,0,日换手率达到20%的前5只证券
20251205,000510.SZ,五矿证券有限公司上海汉口路证券营业部,50264056.0,2.25,0.0,0.0,50264056.0,0,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,49080366.0,2.19,49266866.8,2.2,-186500.8,0,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,31325620.0,1.4,38366088.0,1.71,-7040468.0,0,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,82582576.99,3.69,100869354.96,4.51,-18286777.97,1,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,91766975.88,4.1,55051070.0,2.46,36715905.88,1,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,49080366.0,2.19,49266866.8,2.2,-186500.8,1,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,31325620.0,1.4,38366088.0,1.71,-7040468.0,1,日换手率达到20%的前5只证券
20251205,000510.SZ,机构专用,1853581.0,0.08,28587106.0,1.28,-26733525.0,1,日换手率达到20%的前5只证券
20251205,000547.SZ,深股通专用,1565590610.59,4.26,1624611974.79,4.42,-59021364.2,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000547.SZ,深股通专用,553020777.04,4.74,533333883.66,4.57,19686893.38,0,日涨幅偏离值达到7%的前5只证券
20251205,000547.SZ,深股通专用,553020777.04,4.74,533333883.66,4.57,19686893.38,0,日振幅值达到15%的前5只证券
20251205,000547.SZ,深股通专用,553020777.04,4.74,533333883.66,4.57,19686893.38,0,日换手率达到20%的前5只证券
20251205,000547.SZ,中国银河证券股份有限公司大连黄河路证券营业部,546744632.51,1.49,255297415.1,0.69,291447217.41,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000547.SZ,国信证券股份有限公司浙江互联网分公司,460474350.27,1.25,402374437.86,1.09,58099912.41,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000547.SZ,机构专用,422342063.02,1.15,318732921.58,0.87,103609141.44,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000547.SZ,机构专用,374101581.69,1.02,451092858.99,1.23,-76991277.3,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000547.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,219083312.03,1.88,11370374.0,0.1,207712938.03,0,日涨幅偏离值达到7%的前5只证券
20251205,000547.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,219083312.03,1.88,11370374.0,0.1,207712938.03,0,日振幅值达到15%的前5只证券
20251205,000547.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,219083312.03,1.88,11370374.0,0.1,207712938.03,0,日换手率达到20%的前5只证券
20251205,000547.SZ,机构专用,204586926.91,1.75,54856452.0,0.47,149730474.91,0,日涨幅偏离值达到7%的前5只证券
20251205,000547.SZ,机构专用,204586926.91,1.75,54856452.0,0.47,149730474.91,0,日振幅值达到15%的前5只证券
20251205,000547.SZ,机构专用,204586926.91,1.75,54856452.0,0.47,149730474.91,0,日换手率达到20%的前5只证券
20251205,000547.SZ,中国银河证券股份有限公司大连黄河路证券营业部,179829192.6,1.54,215371274.78,1.84,-35542082.18,0,日涨幅偏离值达到7%的前5只证券
20251205,000547.SZ,中国银河证券股份有限公司大连黄河路证券营业部,179829192.6,1.54,215371274.78,1.84,-35542082.18,0,日振幅值达到15%的前5只证券
20251205,000547.SZ,中国银河证券股份有限公司大连黄河路证券营业部,179829192.6,1.54,215371274.78,1.84,-35542082.18,0,日换手率达到20%的前5只证券
20251205,000547.SZ,机构专用,151495947.13,1.3,65667154.14,0.56,85828792.99,0,日涨幅偏离值达到7%的前5只证券
20251205,000547.SZ,机构专用,151495947.13,1.3,65667154.14,0.56,85828792.99,0,日换手率达到20%的前5只证券
20251205,000547.SZ,机构专用,151495947.13,1.3,65667154.14,0.56,85828792.99,0,日振幅值达到15%的前5只证券
20251205,000547.SZ,深股通专用,1565590610.59,4.26,1624611974.79,4.42,-59021364.2,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251205,000547.SZ,深股通专用,553020777.04,4.74,533333883.66,4.57,19686893.38,1,日涨幅偏离值达到7%的前5只证券
20251205,000547.SZ,深股通专用,553020777.04,4.74,533333883.66,4.57,19686893.38,1,日振幅值达到15%的前5只证券
