trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260204,000004.SZ,中国中金财富证券有限公司深圳分公司,270500.0,4.2,0.0,0.0,270500.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,国金证券股份有限公司上海奉贤区金碧路证券营业部,257414.0,4.0,0.0,0.0,257414.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,国联民生证券股份有限公司无锡中山路证券营业部,227800.0,3.54,0.0,0.0,227800.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,太平洋证券股份有限公司江苏分公司,216400.0,3.36,0.0,0.0,216400.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,中国银河证券股份有限公司深圳福华一路证券营业部,185022.0,2.88,0.0,0.0,185022.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,粤开证券股份有限公司东莞南城证券营业部,0.0,0.0,2386205.0,37.08,-2386205.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,广发证券股份有限公司成都东大路证券营业部,0.0,0.0,1319490.0,20.51,-1319490.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,华泰证券股份有限公司广州云城东路证券营业部,0.0,0.0,1070098.0,16.63,-1070098.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,平安证券股份有限公司广西分公司,0.0,0.0,693562.0,10.78,-693562.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000004.SZ,东方证券股份有限公司贵阳长岭北路证券营业部,0.0,0.0,472834.0,7.35,-472834.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260204,000016.SZ,华泰证券股份有限公司上海武定路证券营业部,122682107.54,14.27,156033.0,0.02,122526074.54,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260204,000016.SZ,深股通专用,40179159.0,4.67,5284476.0,0.61,34894683.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260204,000016.SZ,东北证券股份有限公司武汉香港路证券营业部,32701322.0,3.8,9245.0,0.0,32692077.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260204,000016.SZ,国泰海通证券股份有限公司泸州星光路证券营业部,18172586.0,2.11,151024.0,0.02,18021562.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260204,000016.SZ,广发证券股份有限公司厦门环岛东路证券营业部,10614341.0,1.23,0.0,0.0,10614341.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260204,000016.SZ,国泰海通证券股份有限公司西安东关正街证券营业部,92864.0,0.01,64311096.91,7.48,-64218232.91,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
