trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251106,000338.SZ,国投证券股份有限公司西安曲江池南路证券营业部,120079800.0,3.96,0.0,0.0,120079800.0,0,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,111565945.0,3.68,79109.0,0.0,111486836.0,0,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,浙商证券股份有限公司杭州五星路证券营业部,96643927.0,3.19,0.0,0.0,96643927.0,0,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,东北证券股份有限公司青岛分公司,86509743.0,2.85,1245873.0,0.04,85263870.0,0,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,广发证券股份有限公司郑州农业路证券营业部,71769872.0,2.37,402649.0,0.01,71367223.0,0,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,国泰海通证券股份有限公司北京知春路证券营业部,1712271.0,0.06,197634700.52,6.52,-195922429.52,1,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,机构专用,0.0,0.0,143410980.6,4.73,-143410980.6,1,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,深股通专用,49866047.22,1.64,87621856.24,2.89,-37755809.02,1,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,中信证券股份有限公司北京复外大街证券营业部,497601.0,0.02,36372817.0,1.2,-35875216.0,1,日涨幅偏离值达到7%的前5只证券
20251106,000338.SZ,中信建投证券股份有限公司南昌榕门路证券营业部,43272.0,0.0,36122195.0,1.19,-36078923.0,1,日涨幅偏离值达到7%的前5只证券
20251106,000533.SZ,机构专用,70476808.0,2.83,46744826.11,1.87,23731981.89,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,63965153.47,2.56,33758117.0,1.35,30207036.47,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,62537525.0,2.51,815356.0,0.03,61722169.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,43999336.16,1.76,31030548.36,1.24,12968787.8,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,43939754.75,1.76,43587507.64,1.75,352247.11,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,70476808.0,2.83,46744826.11,1.87,23731981.89,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,43939754.75,1.76,43587507.64,1.75,352247.11,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,63965153.47,2.56,33758117.0,1.35,30207036.47,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,43999336.16,1.76,31030548.36,1.24,12968787.8,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000533.SZ,机构专用,34024003.0,1.36,26074319.0,1.05,7949684.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251106,000559.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,99727724.0,4.52,0.0,0.0,99727724.0,0,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,深股通专用,78169053.0,3.55,66891797.02,3.04,11277255.98,0,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,开源证券股份有限公司西安西大街证券营业部,74455223.26,3.38,174318.0,0.01,74280905.26,0,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,国泰海通证券股份有限公司上海松江区中山东路证券营业部,70585804.0,3.2,72817.0,0.0,70512987.0,0,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,华鑫证券有限责任公司上海分公司,63398251.74,2.88,612685.0,0.03,62785566.74,0,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,深股通专用,78169053.0,3.55,66891797.02,3.04,11277255.98,1,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,6098944.0,0.28,33867664.0,1.54,-27768720.0,1,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,国泰海通证券股份有限公司深圳海田路证券营业部,593738.0,0.03,28405778.0,1.29,-27812040.0,1,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,国信证券股份有限公司浙江互联网分公司,5372306.0,0.24,19454250.0,0.88,-14081944.0,1,日涨幅偏离值达到7%的前5只证券
20251106,000559.SZ,中国银河证券股份有限公司厦门嘉禾路证券营业部,6411125.2,0.29,18629473.08,0.85,-12218347.88,1,日涨幅偏离值达到7%的前5只证券
20251106,000572.SZ,深股通专用,419822219.35,6.99,363423203.36,6.05,56399015.99,0,日振幅值达到15%的前5只证券
20251106,000572.SZ,深股通专用,419822219.35,6.99,363423203.36,6.05,56399015.99,0,日换手率达到20%的前5只证券
20251106,000572.SZ,国信证券股份有限公司浙江互联网分公司,68275437.0,1.14,26987924.0,0.45,41287513.0,0,日振幅值达到15%的前5只证券
20251106,000572.SZ,国信证券股份有限公司浙江互联网分公司,68275437.0,1.14,26987924.0,0.45,41287513.0,0,日换手率达到20%的前5只证券
20251106,000572.SZ,华林证券股份有限公司北京分公司,59867770.0,1.0,30463077.0,0.51,29404693.0,0,日振幅值达到15%的前5只证券
20251106,000572.SZ,华林证券股份有限公司北京分公司,59867770.0,1.0,30463077.0,0.51,29404693.0,0,日换手率达到20%的前5只证券
20251106,000572.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,53881869.0,0.9,25175259.0,0.42,28706610.0,0,日振幅值达到15%的前5只证券
20251106,000572.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,53881869.0,0.9,25175259.0,0.42,28706610.0,0,日换手率达到20%的前5只证券
20251106,000572.SZ,国联民生证券股份有限公司北京分公司,53054972.0,0.88,0.0,0.0,53054972.0,0,日振幅值达到15%的前5只证券
20251106,000572.SZ,国联民生证券股份有限公司北京分公司,53054972.0,0.88,0.0,0.0,53054972.0,0,日换手率达到20%的前5只证券
20251106,000572.SZ,深股通专用,419822219.35,6.99,363423203.36,6.05,56399015.99,1,日振幅值达到15%的前5只证券
20251106,000572.SZ,深股通专用,419822219.35,6.99,363423203.36,6.05,56399015.99,1,日换手率达到20%的前5只证券
20251106,000572.SZ,机构专用,7066908.0,0.12,50777778.0,0.85,-43710870.0,1,日振幅值达到15%的前5只证券
20251106,000572.SZ,机构专用,7066908.0,0.12,50777778.0,0.85,-43710870.0,1,日换手率达到20%的前5只证券
20251106,000572.SZ,机构专用,25213256.64,0.42,50589162.26,0.84,-25375905.62,1,日振幅值达到15%的前5只证券
20251106,000572.SZ,机构专用,25213256.64,0.42,50589162.26,0.84,-25375905.62,1,日换手率达到20%的前5只证券
20251106,000572.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,42609337.8,0.71,44985155.92,0.75,-2375818.12,1,日振幅值达到15%的前5只证券
20251106,000572.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,42609337.8,0.71,44985155.92,0.75,-2375818.12,1,日换手率达到20%的前5只证券
20251106,000572.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,50486979.16,0.84,44195266.72,0.74,6291712.44,1,日振幅值达到15%的前5只证券
20251106,000572.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,50486979.16,0.84,44195266.72,0.74,6291712.44,1,日换手率达到20%的前5只证券
20251106,000592.SZ,国盛证券有限责任公司宁波桑田路证券营业部,83330216.21,1.41,15744677.0,0.27,67585539.21,0,日跌幅偏离值达到7%的前5只证券
20251106,000592.SZ,国信证券股份有限公司浙江互联网分公司,56400677.85,0.96,57897557.83,0.98,-1496879.98,0,日跌幅偏离值达到7%的前5只证券
20251106,000592.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,48134943.9,0.82,40277163.34,0.68,7857780.56,0,日跌幅偏离值达到7%的前5只证券
