trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251103,000555.SZ,深股通专用,189866956.38,4.42,111906142.4,2.61,77960813.98,0,日振幅值达到15%的前5只证券
20251103,000555.SZ,深股通专用,189866956.38,4.42,111906142.4,2.61,77960813.98,0,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,107464828.0,2.5,359437.0,0.01,107105391.0,0,日振幅值达到15%的前5只证券
20251103,000555.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,107464828.0,2.5,359437.0,0.01,107105391.0,0,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,中泰证券股份有限公司湖北分公司,93617378.0,2.18,8412497.0,0.2,85204881.0,0,日振幅值达到15%的前5只证券
20251103,000555.SZ,中泰证券股份有限公司湖北分公司,93617378.0,2.18,8412497.0,0.2,85204881.0,0,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,53234002.0,1.24,605355.5,0.01,52628646.5,0,日振幅值达到15%的前5只证券
20251103,000555.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,53234002.0,1.24,605355.5,0.01,52628646.5,0,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,国泰海通证券股份有限公司上海浦东新区海阳西路证券营业部,50846748.0,1.18,0.0,0.0,50846748.0,0,日振幅值达到15%的前5只证券
20251103,000555.SZ,国泰海通证券股份有限公司上海浦东新区海阳西路证券营业部,50846748.0,1.18,0.0,0.0,50846748.0,0,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,深股通专用,189866956.38,4.42,111906142.4,2.61,77960813.98,1,日振幅值达到15%的前5只证券
20251103,000555.SZ,深股通专用,189866956.38,4.42,111906142.4,2.61,77960813.98,1,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,华泰证券股份有限公司上海武定路证券营业部,8689018.0,0.2,43172425.0,1.01,-34483407.0,1,日振幅值达到15%的前5只证券
20251103,000555.SZ,华泰证券股份有限公司上海武定路证券营业部,8689018.0,0.2,43172425.0,1.01,-34483407.0,1,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,华林证券股份有限公司北京分公司,30646884.0,0.71,42209834.8,0.98,-11562950.8,1,日振幅值达到15%的前5只证券
20251103,000555.SZ,华林证券股份有限公司北京分公司,30646884.0,0.71,42209834.8,0.98,-11562950.8,1,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,机构专用,34320773.0,0.8,39871798.05,0.93,-5551025.05,1,日振幅值达到15%的前5只证券
20251103,000555.SZ,机构专用,34320773.0,0.8,39871798.05,0.93,-5551025.05,1,日涨幅偏离值达到7%的前5只证券
20251103,000555.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,42513100.79,0.99,38914997.59,0.91,3598103.2,1,日振幅值达到15%的前5只证券
20251103,000555.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,42513100.79,0.99,38914997.59,0.91,3598103.2,1,日涨幅偏离值达到7%的前5只证券
20251103,000572.SZ,深股通专用,206844625.34,10.43,82691123.28,4.17,124153502.06,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,开源证券股份有限公司西安西大街证券营业部,87025076.08,4.39,59704210.0,3.01,27320866.08,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,华宝证券股份有限公司上海东大名路证券营业部,26461495.0,1.33,14582414.0,0.74,11879081.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,国联民生证券股份有限公司宁波分公司,24755148.0,1.25,8255.0,0.0,24746893.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,机构专用,22776925.48,1.15,7104436.0,0.36,15672489.48,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,深股通专用,206844625.34,10.43,82691123.28,4.17,124153502.06,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,开源证券股份有限公司西安西大街证券营业部,87025076.08,4.39,59704210.0,3.01,27320866.08,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,8729625.18,0.44,21662975.0,1.09,-12933349.82,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,9601385.24,0.48,19555556.0,0.99,-9954170.76,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000572.SZ,广发证券股份有限公司广州马场路广发证券大厦证券营业部,13738203.0,0.69,17868285.91,0.9,-4130082.91,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,自然人,10624596324.72,75.4,10752185119.74,76.31,-127588795.02,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,中小投资者,6511422639.21,46.21,6920662593.9,49.12,-409239954.69,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,其他自然人,4113173685.51,29.19,3831522525.84,27.19,281651159.67,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,机构投资者,2966495401.19,21.05,3006091012.84,21.33,-39595611.65,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,深股通投资者,499523861.71,3.55,332339455.04,2.36,167184406.67,0,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,深股通专用,205598550.43,4.45,151981365.02,3.29,53617185.41,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,华鑫证券有限责任公司佛山顺德近良路证券营业部,75097937.0,1.63,19173.0,0.0,75078764.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,71485300.0,1.55,932912.0,0.02,70552388.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,开源证券股份有限公司西安西大街证券营业部,62946055.0,1.36,195606.0,0.0,62750449.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,61606641.0,1.33,24886446.0,0.54,36720195.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,自然人,10624596324.72,75.4,10752185119.74,76.31,-127588795.02,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,中小投资者,6511422639.21,46.21,6920662593.9,49.12,-409239954.69,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,其他自然人,4113173685.51,29.19,3831522525.84,27.19,281651159.67,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,机构投资者,2966495401.19,21.05,3006091012.84,21.33,-39595611.65,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,深股通投资者,499523861.71,3.55,332339455.04,2.36,167184406.67,1,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251103,000592.SZ,深股通专用,205598550.43,4.45,151981365.02,3.29,53617185.41,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,机构专用,19284707.0,0.42,46411335.0,1.01,-27126628.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,中国银河证券股份有限公司绍兴证券营业部,332696.0,0.01,45598242.0,0.99,-45265546.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,国信证券股份有限公司浙江互联网分公司,21124337.0,0.46,41465871.0,0.9,-20341534.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000592.SZ,华安证券股份有限公司北京慧忠北里证券营业部,64850.0,0.0,39679111.0,0.86,-39614261.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000736.SZ,机构专用,5817358.0,2.27,10811555.0,4.23,-4994197.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,国盛证券有限责任公司宁波桑田路证券营业部,5815156.0,2.27,34712.0,0.01,5780444.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,3604570.0,1.41,1821148.0,0.71,1783422.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,3271353.0,1.28,2039748.0,0.8,1231605.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,中信建投证券股份有限公司上海营口路证券营业部,3256185.0,1.27,5269398.0,2.06,-2013213.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,机构专用,5817358.0,2.27,10811555.0,4.23,-4994197.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,华泰证券股份有限公司天津白堤路证券营业部,0.0,0.0,9603302.0,3.75,-9603302.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,国金证券股份有限公司上海互联网证券分公司,426756.0,0.17,8081461.0,3.16,-7654705.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,华泰证券股份有限公司姜堰东大街证券营业部,285340.0,0.11,7965800.0,3.11,-7680460.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000736.SZ,机构专用,916505.0,0.36,6803254.0,2.66,-5886749.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251103,000892.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,55880323.0,4.14,4686063.6,0.35,51194259.4,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,开源证券股份有限公司西安西大街证券营业部,38550418.0,2.86,7880285.0,0.58,30670133.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,光大证券股份有限公司北京总部基地证券营业部,28290039.8,2.1,0.0,0.0,28290039.8,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,华鑫证券有限责任公司湖州大线场路证券营业部,21231928.0,1.57,16395289.0,1.22,4836639.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,东莞证券股份有限公司南京分公司,19738531.0,1.46,557324.0,0.04,19181207.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,机构专用,7875088.0,0.58,24517762.0,1.82,-16642674.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,渤海证券股份有限公司苏州景德路证券营业部,7552302.0,0.56,19410482.0,1.44,-11858180.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,中信建投证券股份有限公司烟台南大街证券营业部,1496433.0,0.11,18575167.76,1.38,-17078734.76,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251103,000892.SZ,机构专用,5965362.0,0.44,18401742.0,1.36,-12436380.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
