trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251215,000592.SZ,国信证券股份有限公司浙江互联网分公司,273042366.17,1.49,272058356.05,1.48,984010.12,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,182705407.63,0.99,170574796.95,0.93,12130610.68,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,168961953.82,0.92,162167070.78,0.88,6794883.04,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,深股通专用,152135126.74,0.83,110427984.87,0.6,41707141.87,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,151078731.93,0.82,146927708.9,0.8,4151023.03,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,国信证券股份有限公司浙江互联网分公司,273042366.17,1.49,272058356.05,1.48,984010.12,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,182705407.63,0.99,170574796.95,0.93,12130610.68,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,168961953.82,0.92,162167070.78,0.88,6794883.04,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,147184735.18,0.8,153871455.74,0.84,-6686720.56,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000592.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,149125712.37,0.81,148898827.45,0.81,226884.92,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000859.SZ,深股通专用,281666309.63,3.94,203740373.65,2.85,77925935.98,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000859.SZ,国泰海通证券股份有限公司上海松江区中山东路证券营业部,119763122.0,1.67,117365620.51,1.64,2397501.49,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251215,000859.SZ,开源证券股份有限公司西安西大街证券营业部,70812496.0,0.99,72917875.4,1.02,-2105379.4,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
