trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260116,000620.SZ,深股通专用,110627249.0,5.84,84616436.45,4.47,26010812.55,0,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,开源证券股份有限公司西安西大街证券营业部,106902497.0,5.64,231566.0,0.01,106670931.0,0,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,国泰海通证券股份有限公司南京太平南路证券营业部,85125768.0,4.49,864858.0,0.05,84260910.0,0,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,国信证券股份有限公司北京丰台科技园证券营业部,20044529.0,1.06,258236.0,0.01,19786293.0,0,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,国信证券股份有限公司北京朝阳门证券营业部,20009808.0,1.06,53856.0,0.0,19955952.0,0,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,深股通专用,110627249.0,5.84,84616436.45,4.47,26010812.55,1,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,中航证券有限公司山东分公司,73770.0,0.0,60772062.0,3.21,-60698292.0,1,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,机构专用,4215280.41,0.22,22703203.48,1.2,-18487923.07,1,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,国信证券股份有限公司浙江互联网分公司,12682050.0,0.67,21425534.61,1.13,-8743484.61,1,日涨幅偏离值达到7%的前5只证券
20260116,000620.SZ,机构专用,92146.0,0.0,18759840.0,0.99,-18667694.0,1,日涨幅偏离值达到7%的前5只证券
20260116,001208.SZ,深股通专用,129671029.0,5.87,119496222.95,5.41,10174806.05,0,日换手率达到20%的前5只证券
20260116,001208.SZ,机构专用,56761973.0,2.57,12794967.0,0.58,43967006.0,0,日换手率达到20%的前5只证券
20260116,001208.SZ,机构专用,29876256.0,1.35,17051018.0,0.77,12825238.0,0,日换手率达到20%的前5只证券
20260116,001208.SZ,平安证券股份有限公司深圳分公司,25510551.0,1.16,12986785.0,0.59,12523766.0,0,日换手率达到20%的前5只证券
20260116,001208.SZ,东莞证券股份有限公司南京分公司,25396317.32,1.15,310162.0,0.01,25086155.32,0,日换手率达到20%的前5只证券
20260116,001208.SZ,深股通专用,129671029.0,5.87,119496222.95,5.41,10174806.05,1,日换手率达到20%的前5只证券
20260116,001208.SZ,中国国际金融股份有限公司上海分公司,17750227.0,0.8,28369940.0,1.29,-10619713.0,1,日换手率达到20%的前5只证券
20260116,001208.SZ,华泰证券股份有限公司深圳前海证券营业部,144533.0,0.01,22926444.0,1.04,-22781911.0,1,日换手率达到20%的前5只证券
20260116,001208.SZ,机构专用,12426618.0,0.56,22526108.0,1.02,-10099490.0,1,日换手率达到20%的前5只证券
20260116,001208.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,18931315.0,0.86,21183762.0,0.96,-2252447.0,1,日换手率达到20%的前5只证券
20260116,001331.SZ,中泰证券股份有限公司龙口港城大道证券营业部,40735255.29,1.5,3293680.0,0.12,37441575.29,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,华泰证券股份有限公司青岛香港西路证券营业部,25885561.22,0.95,18443120.0,0.68,7442441.22,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,中信证券股份有限公司浙江分公司,25370443.34,0.93,14684868.6,0.54,10685574.74,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,23073857.83,0.85,26786103.74,0.99,-3712245.91,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,平安证券股份有限公司北京望京证券营业部,21614180.55,0.8,688449.0,0.03,20925731.55,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,19730112.02,0.73,32904471.39,1.21,-13174359.37,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,23073857.83,0.85,26786103.74,0.99,-3712245.91,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,21157463.2,0.78,26170170.3,0.96,-5012707.1,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,20697118.58,0.76,24782226.86,0.91,-4085108.28,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,001331.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,16770492.51,0.62,21436347.37,0.79,-4665854.86,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260116,002028.SZ,深股通专用,610392890.81,21.57,303560674.2,10.73,306832216.61,0,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,86700888.0,3.06,889050.0,0.03,85811838.0,0,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,联储证券股份有限公司深圳彩田路证券营业部,59264920.0,2.09,0.0,0.0,59264920.0,0,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,机构专用,56688479.12,2.0,135908433.75,4.8,-79219954.63,0,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,机构专用,44088360.35,1.56,74695555.04,2.64,-30607194.69,0,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,深股通专用,610392890.81,21.57,303560674.2,10.73,306832216.61,1,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,机构专用,56688479.12,2.0,135908433.75,4.8,-79219954.63,1,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,机构专用,0.0,0.0,92165901.05,3.26,-92165901.05,1,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,机构专用,18323.0,0.0,89603501.3,3.17,-89585178.3,1,日涨幅偏离值达到7%的前5只证券
20260116,002028.SZ,招商证券股份有限公司北京分公司,0.0,0.0,82566712.0,2.92,-82566712.0,1,日涨幅偏离值达到7%的前5只证券
20260116,002044.SZ,广发证券股份有限公司深圳后海证券营业部,453444132.47,8.57,383853.0,0.01,453060279.47,0,日跌幅偏离值达到7%的前5只证券
20260116,002044.SZ,国泰海通证券股份有限公司上海分公司,388080990.64,7.34,9204.0,0.0,388071786.64,0,日跌幅偏离值达到7%的前5只证券
