ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002038.SZ,20260210,6.62,2.1061,2.8297,0.45,,81.1892,1.1946,10.2981,11.7541,0.3021,0.3021,102735.0,85191.3469,63407.1922,680105.7,563966.7165,0
002038.SZ,20260209,6.61,2.5267,3.3947,0.54,,81.0666,1.1928,10.2825,11.7364,0.3026,0.3026,102735.0,85191.3469,63407.1922,679078.35,563114.803,0
002038.SZ,20260206,6.6,3.3324,4.4772,0.71,,80.9439,1.191,10.267,11.7186,0.303,0.303,102735.0,85191.3469,63407.1922,678051.0,562262.8895,0
002038.SZ,20260205,6.54,3.2486,4.3647,,,80.2081,1.1802,10.1736,11.6121,0.3058,0.3058,102735.0,85191.3469,63407.1922,671886.9,557151.4087,0
002038.SZ,20260204,6.58,5.0493,6.7841,1.21,,80.6987,1.1874,10.2359,11.6831,0.304,0.304,102735.0,85191.3469,63407.1922,675996.3,560559.0626,0
002038.SZ,20260203,6.41,9.4054,12.6367,3.03,,78.6137,1.1567,9.9714,11.3813,0.312,0.312,102735.0,85191.3469,63407.1922,658531.35,546076.5336,0
002038.SZ,20260202,6.9,2.5085,3.3703,0.65,,84.6232,1.2452,10.7337,12.2513,0.2899,0.2899,102735.0,85191.3469,63407.1922,708871.5,587820.2936,-1
002038.SZ,20260130,7.67,3.1934,4.2906,0.81,,94.0667,1.3841,11.9315,13.6185,0.2608,0.2608,102735.0,85191.3469,63407.1922,787977.45,653417.6307,0
002038.SZ,20260129,7.65,2.9779,4.0009,,,93.8214,1.3805,11.9004,13.583,0.2614,0.2614,102735.0,85191.3469,63407.1922,785922.75,651713.8038,0
002038.SZ,20260128,7.77,2.7102,3.6413,0.75,,95.2931,1.4022,12.087,13.796,0.2574,0.2574,102735.0,85191.3469,63407.1922,798250.95,661936.7654,0
002038.SZ,20260127,7.96,4.1354,5.5562,,,97.6233,1.4364,12.3826,14.1334,0.2513,0.2513,102735.0,85191.3469,63407.1922,817770.6,678123.1213,0
002038.SZ,20260126,8.07,6.4052,8.6058,,,98.9724,1.4563,12.5537,14.3287,0.2478,0.2478,102735.0,85191.3469,63407.1922,829071.45,687494.1695,0
002038.SZ,20260123,7.86,3.484,4.6809,1.69,,96.3969,1.4184,12.227,13.9558,0.2545,0.2545,102735.0,85191.3469,63407.1922,807497.1,669603.9866,0
002038.SZ,20260122,7.67,1.9476,2.6167,0.91,,94.0667,1.3841,11.9315,13.6185,0.2608,0.2608,102735.0,85191.3469,63407.1922,787977.45,653417.6307,0
002038.SZ,20260121,7.6,2.2067,2.9648,,,93.2082,1.3715,11.8226,13.4942,0.2632,0.2632,102735.0,85191.3469,63407.1922,780786.0,647454.2364,0
002038.SZ,20260120,7.58,1.6797,2.2568,,,92.9629,1.3679,11.7915,13.4587,0.2639,0.2639,102735.0,85191.3469,63407.1922,778731.3,645750.4095,0
002038.SZ,20260119,7.61,1.9301,2.5932,0.58,,93.3308,1.3733,11.8381,13.5119,0.2628,0.2628,102735.0,85191.3469,63407.1922,781813.35,648306.1499,0
002038.SZ,20260116,7.58,2.5708,3.454,0.74,,92.9629,1.3679,11.7915,13.4587,0.2639,0.2639,102735.0,85191.3469,63407.1922,778731.3,645750.4095,0
002038.SZ,20260115,7.71,2.3406,3.1447,,,94.5572,1.3913,11.9937,13.6895,0.2594,0.2594,102735.0,85191.3469,63407.1922,792086.85,656825.2846,0
002038.SZ,20260114,7.82,4.3142,5.7964,1.46,,95.9063,1.4112,12.1648,13.8848,0.2558,0.2558,102735.0,85191.3469,63407.1922,803387.7,666196.3328,0
002038.SZ,20260113,7.87,4.4439,5.9706,,,96.5195,1.4202,12.2426,13.9736,0.2541,0.2541,102735.0,85191.3469,63407.1922,808524.45,670455.9001,0
002038.SZ,20260112,7.85,2.8602,3.8428,1.0,,96.2742,1.4166,12.2115,13.9381,0.2548,0.2548,102735.0,85191.3469,63407.1922,806469.75,668752.0732,0
002038.SZ,20260109,7.85,3.3159,4.4551,1.3,,96.2742,1.4166,12.2115,13.9381,0.2548,0.2548,102735.0,85191.3469,63407.1922,806469.75,668752.0732,0
002038.SZ,20260108,7.78,2.3648,3.1773,,,95.4157,1.404,12.1026,13.8138,0.2571,0.2571,102735.0,85191.3469,63407.1922,799278.3,662788.6789,0
002038.SZ,20260107,7.71,1.7944,2.4109,0.68,,94.5572,1.3913,11.9937,13.6895,0.2594,0.2594,102735.0,85191.3469,63407.1922,792086.85,656825.2846,0
002038.SZ,20260106,7.75,2.9337,3.9416,1.18,,95.0478,1.3986,12.0559,13.7605,0.2581,0.2581,102735.0,85191.3469,63407.1922,796196.25,660232.9385,0
002038.SZ,20260105,7.8,3.8991,5.2386,1.86,,95.661,1.4076,12.1337,13.8493,0.2564,0.2564,102735.0,85191.3469,63407.1922,801333.0,664492.5058,0
