ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600463.SH,20260205,11.67,12.16,11.64,11.86,11.73,0.13,1.1083,108546.62,129600.639
600463.SH,20260204,11.03,12.05,11.03,11.73,10.99,0.74,6.7334,169744.63,198079.033
600463.SH,20260203,10.98,11.14,10.8,10.99,10.69,0.3,2.8064,44410.02,48794.991
600463.SH,20260202,10.98,11.06,10.69,10.69,11.03,-0.34,-3.0825,34099.0,37049.43
600463.SH,20260130,10.96,11.09,10.81,11.03,11.02,0.01,0.0907,29941.0,32802.746
600463.SH,20260129,10.84,11.08,10.77,11.02,10.88,0.14,1.2868,29169.0,31999.421
600463.SH,20260128,11.0,11.11,10.83,10.88,11.07,-0.19,-1.7164,33216.4,36330.624
600463.SH,20260127,11.1,11.13,10.8,11.07,11.11,-0.04,-0.36,38500.0,42111.881
600463.SH,20260126,11.32,11.35,11.04,11.11,11.29,-0.18,-1.5943,37003.0,41169.428
600463.SH,20260123,11.44,11.44,11.24,11.29,11.44,-0.15,-1.3112,33944.0,38347.527
600463.SH,20260122,11.26,11.52,11.14,11.44,11.26,0.18,1.5986,56120.01,63263.25
600463.SH,20260121,11.01,11.38,10.89,11.26,11.08,0.18,1.6245,55176.0,61543.413
600463.SH,20260120,10.97,11.29,10.84,11.08,10.94,0.14,1.2797,49441.0,54432.778
600463.SH,20260119,10.8,10.96,10.74,10.94,10.88,0.06,0.5515,25796.0,28072.994
600463.SH,20260116,10.9,10.99,10.77,10.88,10.9,-0.02,-0.1835,33605.48,36459.072
600463.SH,20260115,11.08,11.08,10.8,10.9,11.08,-0.18,-1.6245,39501.8,43106.871
600463.SH,20260114,11.03,11.2,10.85,11.08,11.03,0.05,0.4533,65632.0,72527.741
600463.SH,20260113,11.2,11.29,11.01,11.03,11.19,-0.16,-1.4298,41275.0,45947.01
600463.SH,20260112,11.18,11.33,11.17,11.19,11.24,-0.05,-0.4448,41655.0,46660.392
600463.SH,20260109,11.22,11.54,11.14,11.24,11.25,-0.01,-0.0889,48776.8,55184.65
600463.SH,20260108,11.1,11.31,11.0,11.25,11.1,0.15,1.3514,37694.0,42082.448
600463.SH,20260107,11.24,11.32,11.05,11.1,11.22,-0.12,-1.0695,33072.0,36823.647
600463.SH,20260106,11.27,11.41,11.13,11.22,11.27,-0.05,-0.4437,40889.0,46014.768
600463.SH,20260105,11.34,11.45,11.23,11.27,11.32,-0.05,-0.4417,35089.4,39750.003
