ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920608.BJ,20251231,18.71,0.7324,0.9643,0.63,35.3285,34.6697,2.4605,7.4845,7.7717,,,6224.0,3941.1965,2993.1021,116451.04,73739.7865,0
920608.BJ,20251230,18.76,1.2036,1.5848,1.05,35.4229,34.7624,2.4671,7.5045,7.7924,,,6224.0,3941.1965,2993.1021,116762.24,73936.8463,0
920608.BJ,20251229,18.84,1.5498,2.0408,1.51,35.574,34.9106,2.4776,7.5365,7.8257,,,6224.0,3941.1965,2993.1021,117260.16,74252.1421,0
920608.BJ,20251226,19.19,1.025,1.3497,0.98,36.2348,35.5592,2.5237,7.6765,7.9711,,,6224.0,3941.1965,2993.1021,119438.56,75631.5608,0
920608.BJ,20251225,19.4,0.985,1.297,0.94,36.6314,35.9483,2.5513,7.7605,8.0583,,,6224.0,3941.1965,2993.1021,120745.6,76459.2121,0
920608.BJ,20251224,19.29,1.0087,1.3282,0.85,36.4237,35.7445,2.5368,7.7165,8.0126,,,6224.0,3941.1965,2993.1021,120060.96,76025.6805,0
920608.BJ,20251223,19.26,1.1543,1.52,0.92,36.367,35.6889,2.5329,7.7045,8.0001,,,6224.0,3941.1965,2993.1021,119874.24,75907.4446,0
920608.BJ,20251222,19.94,0.9512,1.2526,,37.651,36.9489,2.6223,7.9766,8.2826,,,6224.0,3941.1965,2993.1021,124106.56,78587.4582,0
920608.BJ,20251219,20.06,1.1077,1.4586,0.77,37.8776,37.1713,2.6381,8.0246,8.3324,,,6224.0,3941.1965,2993.1021,124853.44,79060.4018,0
920608.BJ,20251218,19.7,1.0058,1.3245,0.6,37.1978,36.5042,2.5907,7.8806,8.1829,,,6224.0,3941.1965,2993.1021,122612.8,77641.5711,0
920608.BJ,20251217,19.61,1.7319,2.2804,1.11,37.0279,36.3374,2.5789,7.8445,8.1455,,,6224.0,3941.1965,2993.1021,122052.64,77286.8634,0
920608.BJ,20251216,19.71,1.4853,1.9557,0.97,37.2167,36.5227,2.5921,7.8846,8.1871,,,6224.0,3941.1965,2993.1021,122675.04,77680.983,0
920608.BJ,20251215,19.23,1.4641,1.9279,1.03,36.3104,35.6333,2.5289,7.6925,7.9877,,,6224.0,3941.1965,2993.1021,119687.52,75789.2087,0
920608.BJ,20251212,19.18,1.533,2.0186,1.02,36.216,35.5406,2.5224,7.6725,7.9669,,,6224.0,3941.1965,2993.1021,119376.32,75592.1489,0
