ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920496.BJ,20260210,10.38,1.4234,2.0494,0.57,40.4754,39.2217,2.9811,2.73,2.59,1.4451,1.4451,16557.5,14499.8432,10070.8995,171866.85,150508.3724,0
920496.BJ,20260209,10.47,1.7633,2.5388,0.53,40.8263,39.5618,3.0069,2.7537,2.6124,1.4327,1.4327,16557.5,14499.8432,10070.8995,173357.025,151813.3583,0
920496.BJ,20260206,10.35,1.8987,2.7338,0.56,40.3584,39.1084,2.9724,2.7221,2.5825,1.4493,1.4493,16557.5,14499.8432,10070.8995,171370.125,150073.3771,0
920496.BJ,20260205,10.17,2.7384,3.9427,,39.6565,38.4282,2.9207,2.6748,2.5376,1.4749,1.4749,16557.5,14499.8432,10070.8995,168389.775,147463.4053,0
920496.BJ,20260204,10.46,2.4914,3.5871,0.75,40.7873,39.524,3.004,2.751,2.6099,1.434,1.434,16557.5,14499.8432,10070.8995,173191.45,151668.3599,0
920496.BJ,20260203,10.61,3.6886,5.3108,1.07,41.3722,40.0908,3.0471,2.7905,2.6473,1.4138,1.4138,16557.5,14499.8432,10070.8995,175675.075,153843.3364,0
920496.BJ,20260202,10.56,5.7932,8.3409,1.68,41.1772,39.9019,3.0328,2.7773,2.6349,1.4205,1.4205,16557.5,14499.8432,10070.8995,174847.2,153118.3442,0
920496.BJ,20260130,10.57,2.176,3.133,0.51,41.2162,39.9397,3.0356,2.78,2.6374,1.4191,1.4191,16557.5,14499.8432,10070.8995,175012.775,153263.3426,0
920496.BJ,20260129,10.79,2.4015,3.4576,,42.0741,40.771,3.0988,2.8378,2.6923,1.3902,1.3902,16557.5,14499.8432,10070.8995,178655.425,156453.3081,0
920496.BJ,20260128,10.95,2.5789,3.7131,0.46,42.698,41.3755,3.1448,2.8799,2.7322,1.3699,1.3699,16557.5,14499.8432,10070.8995,181304.625,158773.283,0
920496.BJ,20260127,11.12,4.2077,6.0582,,43.3609,42.0179,3.1936,2.9246,2.7746,1.3489,1.3489,16557.5,14499.8432,10070.8995,184119.4,161238.2564,0
920496.BJ,20260126,11.19,5.8356,8.4019,,43.6338,42.2824,3.2137,2.943,2.7921,1.3405,1.3405,16557.5,14499.8432,10070.8995,185278.425,162253.2454,0
920496.BJ,20260123,11.49,6.2766,9.0369,0.72,44.8037,43.416,3.2998,3.0219,2.8669,1.3055,1.3055,16557.5,14499.8432,10070.8995,190245.675,166603.1984,0
920496.BJ,20260122,11.34,4.6804,6.7387,0.52,44.2187,42.8492,3.2568,2.9825,2.8295,1.3228,1.3228,16557.5,14499.8432,10070.8995,187762.05,164428.2219,0
920496.BJ,20260121,11.35,6.8411,9.8497,,44.2577,42.887,3.2596,2.9851,2.832,1.3216,1.3216,16557.5,14499.8432,10070.8995,187927.625,164573.2203,0
920496.BJ,20260120,11.92,12.5653,18.0912,,46.4804,45.0408,3.4233,3.135,2.9742,,,16557.5,14499.8432,10070.8995,197365.4,172838.1309,0
920496.BJ,20260119,11.85,9.283,13.3655,1.12,46.2074,44.7763,3.4032,3.1166,2.9567,,,16557.5,14499.8432,10070.8995,196206.375,171823.1419,0
920496.BJ,20260116,11.28,10.1795,14.6562,1.52,43.9848,42.6225,3.2395,2.9667,2.8145,,,16557.5,14499.8432,10070.8995,186768.6,163558.2313,0
920496.BJ,20260115,11.15,6.1742,8.8895,,43.4779,42.1313,3.2022,2.9325,2.7821,,,16557.5,14499.8432,10070.8995,184616.125,161673.2517,0
920496.BJ,20260114,11.26,9.665,13.9155,2.3,43.9068,42.5469,3.2338,2.9615,2.8095,,,16557.5,14499.8432,10070.8995,186437.45,163268.2344,0
920496.BJ,20260113,11.21,11.6576,16.7844,,43.7118,42.358,3.2194,2.9483,2.7971,,,16557.5,14499.8432,10070.8995,185609.575,162543.2423,0
920496.BJ,20260112,10.74,3.808,5.4826,2.05,41.8791,40.582,3.0844,2.8247,2.6798,,,16557.5,14499.8432,10070.8995,177827.55,155728.316,0
920496.BJ,20260109,10.43,2.1403,3.0816,1.3,40.6703,39.4107,2.9954,2.7432,2.6024,,,16557.5,14499.8432,10070.8995,172694.725,151233.3646,0
920496.BJ,20260108,10.4,1.5175,2.1848,,40.5533,39.2973,2.9868,2.7353,2.5949,,,16557.5,14499.8432,10070.8995,172198.0,150798.3693,0
920496.BJ,20260107,10.26,1.873,2.6967,1.15,40.0074,38.7683,2.9466,2.6984,2.56,,,16557.5,14499.8432,10070.8995,169879.95,148768.3912,0
920496.BJ,20260106,10.27,2.0675,2.9767,1.28,40.0464,38.8061,2.9495,2.7011,2.5625,,,16557.5,14499.8432,10070.8995,170045.525,148913.3897,0
920496.BJ,20260105,10.1,1.7003,2.4481,1.1,39.3835,38.1637,2.9006,2.6564,2.5201,,,16557.5,14499.8432,10070.8995,167230.75,146448.4163,0
