ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
002884.SZ,20231229,17.36,1.0007,1.4699,0.93,14.7163,16.9213,2.91,4.1857,5.0296,5.7604,5.7604,35768.2509,27303.0113,18587.4751,620936.8356,473980.2762,0.0
002884.SZ,20231228,17.27,1.2692,1.8642,1.39,14.64,16.8336,2.8949,4.164,5.0035,5.7904,5.7904,35768.2509,27303.0113,18587.4751,617717.693,471523.0052,
002884.SZ,20231227,17.6,1.3191,1.9376,1.76,14.9197,17.1553,2.9502,4.2436,5.0991,5.6818,5.6818,35768.2509,27303.0113,18587.4751,629521.2158,480532.9989,0.0
002884.SZ,20231226,17.26,0.861,1.2647,1.36,14.6315,16.8239,2.8932,4.1616,5.0006,5.7937,5.7937,35768.2509,27303.0113,18587.4751,617360.0105,471249.975,
002884.SZ,20231225,17.15,1.1222,1.6483,2.36,14.5383,16.7166,2.8748,4.1351,4.9688,5.8309,5.8309,35768.2509,27303.0113,18587.4751,613425.5029,468246.6438,
002884.SZ,20231222,16.8,0.8092,1.1886,2.16,14.2416,16.3755,2.8161,4.0507,4.8674,5.9524,5.9524,35768.2509,27303.0113,18587.4751,600906.6151,458690.5898,
002884.SZ,20231221,16.54,0.462,0.6787,1.15,14.0212,16.1221,2.7725,3.988,4.792,6.0459,6.0459,35768.2509,27303.0113,18587.4751,591606.8699,451591.8069,
002884.SZ,20231220,16.37,0.4865,0.7146,1.19,13.8771,15.9564,2.744,3.947,4.7428,6.1087,6.1087,35768.2509,27303.0113,18587.4751,585526.2672,446950.295,
002884.SZ,20231219,16.07,0.2874,0.4222,0.61,13.6227,15.6639,2.6937,3.8747,4.6559,6.2228,6.2228,35768.2509,27303.0113,18587.4751,574795.792,438759.3916,0.0
002884.SZ,20231218,16.02,0.3362,0.4938,0.5,13.5804,15.6152,2.6854,3.8626,4.6414,6.2422,6.2422,35768.2509,27303.0113,18587.4751,573007.3794,437394.241,0.0
002884.SZ,20231215,16.06,0.2984,0.4383,0.36,13.6143,15.6542,2.6921,3.8723,4.653,6.2267,6.2267,35768.2509,27303.0113,18587.4751,574438.1095,438486.3615,0.0
002884.SZ,20231214,16.23,0.5922,0.8699,0.7,13.7584,15.8199,2.7206,3.9133,4.7022,6.1614,6.1614,35768.2509,27303.0113,18587.4751,580518.7121,443127.8734,0.0
002884.SZ,20231213,16.01,0.5233,0.7686,0.64,13.5719,15.6055,2.6837,3.8602,4.6385,6.2461,6.2461,35768.2509,27303.0113,18587.4751,572649.6969,437121.2109,0.0
002884.SZ,20231212,15.92,0.6231,0.9152,0.81,13.4956,15.5177,2.6686,3.8385,4.6124,6.2814,6.2814,35768.2509,27303.0113,18587.4751,569430.5543,434663.9399,0.0
002884.SZ,20231211,15.94,1.2989,1.908,2.19,13.5125,15.5372,2.672,3.8433,4.6182,6.2735,6.2735,35768.2509,27303.0113,18587.4751,570145.9193,435210.0001,0.0
002884.SZ,20231208,15.89,1.1025,1.6195,2.34,13.4702,15.4885,2.6636,3.8313,4.6037,6.2933,6.2933,35768.2509,27303.0113,18587.4751,568357.5068,433844.8496,0.0
002884.SZ,20231207,15.97,0.7127,1.047,1.84,13.538,15.5665,2.677,3.8506,4.6269,6.2617,6.2617,35768.2509,27303.0113,18587.4751,571218.9669,436029.0905,0.0
002884.SZ,20231206,16.49,0.3283,0.4823,0.87,13.9788,16.0733,2.7641,3.976,4.7776,6.0643,6.0643,35768.2509,27303.0113,18587.4751,589818.4573,450226.6563,0.0
002884.SZ,20231205,16.6,0.4217,0.6195,1.19,14.072,16.1805,2.7826,4.0025,4.8094,6.0241,6.0241,35768.2509,27303.0113,18587.4751,593752.9649,453229.9876,0.0
002884.SZ,20231204,16.59,0.4009,0.5889,1.18,14.0636,16.1708,2.7809,4.0001,4.8065,6.0277,6.0277,35768.2509,27303.0113,18587.4751,593395.2824,452956.9575,0.0
002884.SZ,20231201,16.6,0.4909,0.721,1.56,14.072,16.1805,2.7826,4.0025,4.8094,6.0241,6.0241,35768.2509,27303.0113,18587.4751,593752.9649,453229.9876,0.0
002884.SZ,20231130,16.93,0.2934,0.431,0.92,14.3518,16.5022,2.8379,4.082,4.905,5.9067,5.9067,35768.2509,27303.0113,18587.4751,605556.4877,462239.9813,0.0
002884.SZ,20231129,17.07,0.275,0.4039,0.92,14.4705,16.6387,2.8614,4.1158,4.9456,5.8582,5.8582,35768.2509,27303.0113,18587.4751,610564.0429,466062.4029,0.0
002884.SZ,20231128,17.17,0.3145,0.4619,1.14,14.5552,16.7361,2.8781,4.1399,4.9746,5.8241,5.8241,35768.2509,27303.0113,18587.4751,614140.868,468792.704,0.0
002884.SZ,20231127,17.0,0.3233,0.475,1.22,14.4111,16.5704,2.8496,4.0989,4.9253,5.8824,5.8824,35768.2509,27303.0113,18587.4751,608060.2653,464151.1921,0.0
002884.SZ,20231124,16.76,0.3673,0.5395,1.66,14.2077,16.3365,2.8094,4.0411,4.8558,5.9666,5.9666,35768.2509,27303.0113,18587.4751,599475.8851,457598.4694,0.0
