ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920593.BJ,20260203,33.42,1.2018,2.3291,0.76,164.3389,185.03,8.9222,28.4286,25.8862,0.4228,0.4228,19030.4392,16161.0277,8338.8656,635997.2781,540101.5457,0
920593.BJ,20260202,32.81,1.5142,2.9345,0.88,161.3393,181.6527,8.7593,27.9097,25.4137,0.4307,0.4307,19030.4392,16161.0277,8338.8656,624388.7102,530243.3188,0
920593.BJ,20260130,33.12,1.6558,3.2089,0.94,162.8637,183.369,8.8421,28.1734,25.6538,0.4267,0.4267,19030.4392,16161.0277,8338.8656,630288.1463,535253.2374,0
920593.BJ,20260129,32.73,1.5071,2.9208,,160.9459,181.2098,8.738,27.8417,25.3517,0.4318,0.4318,19030.4392,16161.0277,8338.8656,622866.275,528950.4366,0
920593.BJ,20260128,33.5,1.2921,2.5041,0.69,164.7323,185.4729,8.9435,28.4967,25.9482,0.4218,0.4218,19030.4392,16161.0277,8338.8656,637519.7132,541394.428,0
920593.BJ,20260127,33.92,1.9642,3.8067,,166.7976,187.7982,9.0557,28.854,26.2735,0.4166,0.4166,19030.4392,16161.0277,8338.8656,645512.4977,548182.0596,0
920593.BJ,20260126,34.27,2.1596,4.1854,,168.5187,189.736,9.1491,29.1517,26.5446,0.4123,0.4123,19030.4392,16161.0277,8338.8656,652173.1514,553838.4193,0
920593.BJ,20260123,35.49,1.8821,3.6476,0.82,174.5179,196.4906,9.4748,30.1895,27.4896,0.3982,0.3982,19030.4392,16161.0277,8338.8656,675390.2872,573554.8731,0
920593.BJ,20260122,34.9,1.8142,3.5159,0.79,171.6166,193.224,9.3173,29.6876,27.0326,0.4049,0.4049,19030.4392,16161.0277,8338.8656,664162.3281,564019.8667,0
920593.BJ,20260121,35.35,1.5829,3.0677,,173.8294,195.7154,9.4374,30.0704,27.3811,0.3998,0.3998,19030.4392,16161.0277,8338.8656,672726.0257,571292.3292,0
920593.BJ,20260120,35.43,2.8405,5.5049,,174.2228,196.1584,9.4588,30.1384,27.4431,,,19030.4392,16161.0277,8338.8656,674248.4609,572585.2114,0
920593.BJ,20260119,36.73,2.3906,4.6331,0.77,180.6154,203.3558,9.8058,31.2443,28.45,,,19030.4392,16161.0277,8338.8656,698988.0318,593594.5474,0
920593.BJ,20260116,36.58,2.846,5.5156,0.91,179.8778,202.5253,9.7658,31.1167,28.3338,,,19030.4392,16161.0277,8338.8656,696133.4659,591170.3933,0
920593.BJ,20260115,35.6,1.8575,3.6,,175.0588,197.0996,9.5042,30.2831,27.5748,,,19030.4392,16161.0277,8338.8656,677483.6355,575332.5861,0
920593.BJ,20260114,36.3,3.24,6.2792,1.07,178.501,200.9751,9.6911,30.8785,28.117,,,19030.4392,16161.0277,8338.8656,690804.943,586645.3055,0
920593.BJ,20260113,36.22,3.809,7.382,,178.1076,200.5322,9.6697,30.8105,28.055,,,19030.4392,16161.0277,8338.8656,689282.5078,585352.4233,0
920593.BJ,20260112,37.54,3.78,7.3258,1.49,184.5985,207.8404,10.0221,31.9333,29.0774,,,19030.4392,16161.0277,8338.8656,714402.6876,606684.9799,0
920593.BJ,20260109,36.22,2.9853,5.9449,1.17,178.1076,200.5322,9.6697,30.8105,28.055,,,19030.4392,16161.0277,8115.2848,689282.5078,585352.4233,0
920593.BJ,20260108,36.02,2.4398,4.8588,,177.1241,199.4249,9.6163,30.6403,27.9001,,,19030.4392,16161.0277,8115.2848,685476.42,582120.2178,0
920593.BJ,20260107,36.26,2.1743,4.33,0.68,178.3043,200.7537,9.6804,30.8445,28.086,,,19030.4392,16161.0277,8115.2848,690043.7254,585998.8644,0
920593.BJ,20260106,37.24,2.4641,4.907,0.78,183.1233,206.1794,9.942,31.6781,28.8451,,,19030.4392,16161.0277,8115.2848,708693.5558,601836.6715,0
920593.BJ,20260105,36.97,2.5947,5.1672,0.79,181.7956,204.6846,9.8699,31.4484,28.6359,,,19030.4392,16161.0277,8115.2848,703555.3372,597473.1941,0
