ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920000.BJ,安徽凤凰,20260209,18.85,18.94,18.71,18.79,18.69,0.535,4536.47,8531.624,0.7877,5759.3925,安徽,汽车配件,北交所,172266.72,N
920000.BJ,安徽凤凰,20260206,18.59,18.83,18.51,18.69,18.67,0.1071,4897.72,9171.494,0.8504,5759.3925,安徽,汽车配件,北交所,171349.92,N
920000.BJ,安徽凤凰,20260205,18.75,19.04,18.58,18.67,18.86,-1.0074,6212.51,11675.973,1.0787,5759.3925,安徽,汽车配件,北交所,171166.56,N
920000.BJ,安徽凤凰,20260204,18.94,19.04,18.66,18.86,18.88,-0.1059,6426.08,12113.236,1.1158,5759.3925,安徽,汽车配件,北交所,172908.48,N
920000.BJ,安徽凤凰,20260203,18.97,18.98,18.65,18.88,18.7,0.9626,7536.86,14181.885,1.3086,5759.3925,安徽,汽车配件,北交所,173091.84,N
920000.BJ,安徽凤凰,20260202,19.11,19.17,18.59,18.7,19.11,-2.1455,7712.61,14561.286,1.3391,5759.3925,安徽,汽车配件,北交所,171441.6,N
920000.BJ,安徽凤凰,20260130,19.2,19.4,18.9,19.11,19.12,-0.0523,8100.87,15490.04,1.4065,5759.3925,安徽,汽车配件,北交所,175200.48,N
920000.BJ,安徽凤凰,20260129,19.27,19.35,19.01,19.12,19.27,-0.7784,7011.8,13430.243,1.4515,4830.63,安徽,汽车配件,北交所,175292.16,N
920000.BJ,安徽凤凰,20260128,20.0,20.0,19.25,19.27,19.77,-2.5291,10026.19,19551.401,2.0755,4830.63,安徽,汽车配件,北交所,176667.36,N
920000.BJ,安徽凤凰,20260127,19.89,19.93,19.2,19.77,19.93,-0.8028,9581.54,18694.027,1.9835,4830.63,安徽,汽车配件,北交所,181251.36,N
920000.BJ,安徽凤凰,20260126,20.15,20.22,19.89,19.93,20.09,-0.7964,11970.28,23893.689,2.478,4830.63,安徽,汽车配件,北交所,182718.24,N
920000.BJ,安徽凤凰,20260123,20.1,20.35,20.05,20.09,20.1,-0.0498,14546.45,29442.337,3.0113,4830.63,安徽,汽车配件,北交所,184185.12,N
920000.BJ,安徽凤凰,20260122,19.98,20.2,19.85,20.1,19.98,0.6006,9138.15,18339.476,1.8917,4830.63,安徽,汽车配件,北交所,184276.8,N
920000.BJ,安徽凤凰,20260121,20.02,20.19,19.8,19.98,19.88,0.503,9672.31,19347.935,2.0023,4830.63,安徽,汽车配件,北交所,183176.64,N
920000.BJ,安徽凤凰,20260120,20.32,20.45,19.84,19.88,20.25,-1.8272,13115.68,26308.683,2.7151,4830.63,安徽,汽车配件,北交所,182259.84,N
920000.BJ,安徽凤凰,20260119,20.14,20.52,19.95,20.25,20.35,-0.4914,10374.66,21048.772,2.1477,4830.63,安徽,汽车配件,北交所,185652.0,N
920000.BJ,安徽凤凰,20260116,20.8,20.9,20.35,20.35,20.89,-2.585,16274.71,33496.029,3.3691,4830.63,安徽,汽车配件,北交所,186568.8,N
920000.BJ,安徽凤凰,20260115,20.78,21.63,20.5,20.89,20.6,1.4078,25652.11,54010.755,5.3103,4830.63,安徽,汽车配件,北交所,191519.52,N
920000.BJ,安徽凤凰,20260114,20.32,20.95,20.32,20.6,20.51,0.4388,28290.77,58166.685,5.8565,4830.63,安徽,汽车配件,北交所,188860.8,N
920000.BJ,安徽凤凰,20260113,20.26,21.43,20.26,20.51,20.26,1.234,32648.7,67768.358,6.7587,4830.63,安徽,汽车配件,北交所,188035.68,N
920000.BJ,安徽凤凰,20260112,19.88,20.38,19.67,20.26,19.72,2.7383,22239.21,44512.647,4.6038,4830.63,安徽,汽车配件,北交所,185743.68,N
920000.BJ,安徽凤凰,20260109,19.69,19.88,19.51,19.72,19.6,0.6122,12457.14,24554.062,2.5788,4830.63,安徽,汽车配件,北交所,180792.96,N
920000.BJ,安徽凤凰,20260108,19.79,19.79,19.43,19.6,19.56,0.2045,10115.38,19763.733,2.094,4830.63,安徽,汽车配件,北交所,179692.8,N
920000.BJ,安徽凤凰,20260107,19.81,19.95,19.42,19.56,19.76,-1.0121,10182.37,19994.182,2.1079,4830.63,安徽,汽车配件,北交所,179326.08,N
920000.BJ,安徽凤凰,20260106,19.64,19.79,19.41,19.76,19.4,1.8557,11876.33,23313.979,2.4585,4830.63,安徽,汽车配件,北交所,181159.68,N
920000.BJ,安徽凤凰,20260105,19.31,19.59,19.2,19.4,19.33,0.3621,8470.28,16413.299,1.7535,4830.63,安徽,汽车配件,北交所,177859.2,N
920000.BJ,安徽凤凰,20251231,19.99,19.99,19.25,19.33,19.36,-0.155,10445.91,20388.647,2.1624,4830.63,安徽,汽车配件,北交所,177217.44,N
920000.BJ,安徽凤凰,20251230,19.44,19.58,19.2,19.36,19.43,-0.3603,9348.67,18154.208,1.9353,4830.63,安徽,汽车配件,北交所,177492.48,N
920000.BJ,安徽凤凰,20251229,19.63,19.63,19.21,19.43,19.42,0.0515,10182.3,19716.151,2.1079,4830.63,安徽,汽车配件,北交所,178134.24,N
920000.BJ,安徽凤凰,20251226,19.5,19.71,19.3,19.42,19.53,-0.5632,9943.78,19358.28,2.0585,4830.63,安徽,汽车配件,北交所,178042.56,N
920000.BJ,安徽凤凰,20251225,19.89,19.94,19.3,19.53,19.5,0.1538,11970.87,23612.412,2.4781,4830.63,安徽,汽车配件,北交所,179051.04,N
920000.BJ,安徽凤凰,20251224,19.61,19.62,19.28,19.5,19.49,0.0513,10177.34,19751.166,2.1068,4830.63,安徽,汽车配件,北交所,178776.0,N
920000.BJ,安徽凤凰,20251223,19.71,20.09,19.41,19.49,19.81,-1.6153,22628.73,44916.883,4.6844,4830.63,安徽,汽车配件,北交所,178684.32,N
920000.BJ,安徽凤凰,20251222,19.74,20.2,19.73,19.81,19.54,1.3818,17084.54,33963.164,3.5367,4830.63,安徽,汽车配件,北交所,181618.08,N
920000.BJ,安徽凤凰,20251219,19.3,19.98,19.13,19.54,19.2,1.7708,17630.29,34628.72,3.6497,4830.63,安徽,汽车配件,北交所,179142.72,N
920000.BJ,安徽凤凰,20251218,19.81,19.95,19.09,19.2,19.78,-2.9323,21670.04,42276.307,4.486,4830.63,安徽,汽车配件,北交所,176025.6,N
920000.BJ,安徽凤凰,20251217,19.59,19.88,19.41,19.78,19.59,0.9699,19227.09,37917.184,3.9802,4830.63,安徽,汽车配件,北交所,181343.04,N
920000.BJ,安徽凤凰,20251216,19.21,19.67,19.21,19.59,19.1,2.5654,24005.87,46736.656,4.9695,4830.63,安徽,汽车配件,北交所,179601.12,N
