ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
300973.SZ,立高食品,20260209,44.29,44.29,43.3,43.91,44.29,-0.858,23709.08,103797.821,2.0347,11652.6271,广东,食品,创业板,743574.2277,N
300973.SZ,立高食品,20260206,44.53,46.58,44.0,44.29,44.67,-0.8507,29852.08,134227.137,2.5618,11652.6271,广东,食品,创业板,750009.1675,N
300973.SZ,立高食品,20260205,44.01,46.15,43.55,44.67,44.2,1.0633,42218.45,190230.305,3.6231,11652.6271,广东,食品,创业板,756444.1073,N
300973.SZ,立高食品,20260204,43.2,44.79,42.52,44.2,43.29,2.1021,42747.95,187320.271,3.6685,11652.6271,广东,食品,创业板,748485.1028,N
300973.SZ,立高食品,20260203,42.14,43.6,40.26,43.29,42.14,2.729,62442.31,261747.699,5.3586,11652.6271,广东,食品,创业板,733075.1154,N
300973.SZ,立高食品,20260202,44.99,45.91,42.02,42.14,45.0,-6.3556,54377.64,236218.972,4.6666,11652.6271,广东,食品,创业板,713600.9555,N
300973.SZ,立高食品,20260130,46.16,46.58,44.48,45.0,46.39,-2.9963,27277.83,123673.301,2.3409,11652.6271,广东,食品,创业板,762032.3445,N
300973.SZ,立高食品,20260129,44.6,46.59,44.3,46.39,44.5,4.2472,35473.7,162868.094,3.0443,11652.6271,广东,食品,创业板,785570.6769,N
300973.SZ,立高食品,20260128,45.33,45.42,44.32,44.5,45.54,-2.2837,18221.0,81408.145,1.5637,11652.6271,广东,食品,创业板,753565.3185,N
300973.SZ,立高食品,20260127,47.0,47.17,45.02,45.54,47.07,-3.2505,27338.7,124784.169,2.3461,11652.6271,广东,食品,创业板,771176.7326,N
300973.SZ,立高食品,20260126,46.29,47.45,45.53,47.07,46.56,1.0954,30769.0,143144.37,2.6405,11652.6271,广东,食品,创业板,797085.8323,N
300973.SZ,立高食品,20260123,45.76,47.17,45.52,46.56,45.75,1.7705,33462.75,155082.246,2.8717,11652.6271,广东,食品,创业板,788449.4658,N
300973.SZ,立高食品,20260122,46.06,46.15,44.41,45.75,46.34,-1.2732,30432.86,137803.614,2.6117,11652.6271,广东,食品,创业板,774732.8836,N
300973.SZ,立高食品,20260121,45.81,46.56,45.12,46.34,46.13,0.4552,22530.0,103740.32,1.9335,11652.6271,广东,食品,创业板,784723.9743,N
