ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
603115.SH,海星股份,20260206,22.78,23.32,22.52,22.65,23.18,-2.2865,44076.0,101249.508,1.8221,24189.04,江苏,铝,主板,547881.756,N
603115.SH,海星股份,20260205,23.88,24.0,22.95,23.18,24.28,-4.5305,68539.0,159706.798,2.8335,24189.04,江苏,铝,主板,560701.9472,N
603115.SH,海星股份,20260204,24.61,25.95,23.94,24.28,23.59,2.925,113633.0,281137.262,4.6977,24189.04,江苏,铝,主板,587309.8912,Z
603115.SH,海星股份,20260203,23.03,23.68,23.03,23.59,22.97,2.6992,53797.0,125762.949,2.224,24189.04,江苏,铝,主板,570619.4536,N
603115.SH,海星股份,20260202,23.03,23.7,22.91,22.97,23.82,-3.5684,59337.0,138061.413,2.4531,24189.04,江苏,铝,主板,555622.2488,N
603115.SH,海星股份,20260130,23.75,24.17,23.11,23.82,23.9,-0.3347,70566.0,167320.296,2.9173,24189.04,江苏,铝,主板,576182.9328,N
603115.SH,海星股份,20260129,25.02,25.35,23.79,23.9,25.13,-4.8945,94504.0,229667.791,3.9069,24189.04,江苏,铝,主板,578118.056,N
603115.SH,海星股份,20260128,23.99,26.03,23.99,25.13,23.77,5.7215,130905.03,328854.324,5.4117,24189.04,江苏,铝,主板,607870.5752,N
603115.SH,海星股份,20260127,23.36,23.95,22.45,23.77,23.24,2.2806,94272.0,219567.711,3.8973,24189.04,江苏,铝,主板,574973.4808,N
603115.SH,海星股份,20260126,24.4,24.4,23.0,23.24,24.3,-4.3621,120923.99,282715.385,4.9991,24189.04,江苏,铝,主板,562153.2896,N
603115.SH,海星股份,20260123,24.66,24.66,23.97,24.3,24.66,-1.4599,113275.5,275204.206,4.6829,24189.04,江苏,铝,主板,587793.672,N
603115.SH,海星股份,20260122,23.9,25.24,23.9,24.66,24.05,2.5364,125743.04,308962.343,5.1983,24189.04,江苏,铝,主板,596501.7264,N
603115.SH,海星股份,20260121,23.65,24.88,23.16,24.05,23.56,2.0798,127849.94,308181.408,5.2854,24189.04,江苏,铝,主板,581746.412,N
603115.SH,海星股份,20260120,24.0,24.93,23.02,23.56,24.24,-2.8053,179567.5,427418.048,7.4235,24189.04,江苏,铝,主板,569893.7824,N
603115.SH,海星股份,20260119,21.88,24.24,21.6,24.24,22.04,9.9819,126023.7,290442.873,5.21,24189.04,江苏,铝,主板,586342.3296,U
603115.SH,海星股份,20260116,20.97,22.99,20.83,22.04,20.91,5.4041,101993.16,222964.173,4.2165,24189.04,江苏,铝,主板,533126.4416,N
603115.SH,海星股份,20260115,20.28,21.28,20.24,20.91,20.4,2.5,50688.0,105836.28,2.0955,24189.04,江苏,铝,主板,505792.8264,N
603115.SH,海星股份,20260114,21.06,21.21,20.2,20.4,20.9,-2.3923,57484.0,118802.825,2.3764,24189.04,江苏,铝,主板,493456.416,N
603115.SH,海星股份,20260113,21.28,21.73,20.83,20.9,21.14,-1.1353,38991.5,82613.622,1.6119,24189.04,江苏,铝,主板,505550.936,N
603115.SH,海星股份,20260112,20.94,21.34,20.36,21.14,20.93,1.0033,71536.0,148425.851,2.9574,24189.04,江苏,铝,主板,511356.3056,N
603115.SH,海星股份,20260109,21.01,21.21,20.72,20.93,21.09,-0.7587,48518.0,101674.995,2.0058,24189.04,江苏,铝,主板,506276.6072,N
603115.SH,海星股份,20260108,21.22,21.53,20.88,21.09,21.23,-0.6594,59539.0,125957.803,2.4614,24189.04,江苏,铝,主板,510146.8536,N
603115.SH,海星股份,20260107,20.73,21.6,20.49,21.23,20.76,2.264,92933.0,195946.811,3.8419,24189.04,江苏,铝,主板,513533.3192,N
603115.SH,海星股份,20260106,19.89,21.16,19.81,20.76,19.7,5.3807,103005.0,213335.892,4.2583,24189.04,江苏,铝,主板,502164.4704,N
603115.SH,海星股份,20260105,18.89,19.99,18.75,19.7,18.71,5.2913,56920.0,110391.576,2.3531,24189.04,江苏,铝,主板,476524.088,N
603115.SH,海星股份,20251231,18.85,18.85,18.6,18.71,18.72,-0.0534,16696.0,31198.029,0.6902,24189.04,江苏,铝,主板,452576.9384,N
