ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920247.BJ,华密新材,20260209,25.12,25.85,25.09,25.45,25.11,1.354,18699.74,47466.991,1.6365,11426.685,河北,橡胶,北交所,400949.9025,N
920247.BJ,华密新材,20260206,24.79,26.0,24.47,25.11,24.62,1.9903,25991.35,65942.298,2.2746,11426.685,河北,橡胶,北交所,395593.4008,N
920247.BJ,华密新材,20260205,24.86,25.08,24.61,24.62,25.09,-1.8733,11008.48,27321.671,0.9634,11426.685,河北,橡胶,北交所,387873.7367,N
920247.BJ,华密新材,20260204,25.04,25.15,24.75,25.09,25.04,0.1997,17105.25,42657.708,1.497,11426.685,河北,橡胶,北交所,395278.3125,N
920247.BJ,华密新材,20260203,25.18,25.37,24.68,25.04,24.74,1.2126,17387.91,43317.272,1.5217,11426.685,河北,橡胶,北交所,394490.5917,N
920247.BJ,华密新材,20260202,25.49,25.52,24.74,24.74,25.5,-2.9804,18993.83,47473.107,1.6627,11423.5163,河北,橡胶,北交所,389764.2667,N
920247.BJ,华密新材,20260130,25.59,25.95,25.22,25.5,25.61,-0.4295,16271.56,41851.08,1.4244,11423.5163,河北,橡胶,北交所,401737.6233,N
920247.BJ,华密新材,20260129,25.55,25.87,25.2,25.61,25.79,-0.6979,17302.6,44182.698,1.5146,11423.5163,河北,橡胶,北交所,403470.6091,N
920247.BJ,华密新材,20260128,26.07,26.5,25.67,25.79,26.07,-1.074,21817.97,56558.319,1.9099,11423.5163,河北,橡胶,北交所,406306.4041,N
920247.BJ,华密新材,20260127,26.68,26.9,25.37,26.07,26.68,-2.2864,28412.52,73885.392,2.4872,11423.5163,河北,橡胶,北交所,410717.6408,N
920247.BJ,华密新材,20260126,28.35,28.37,26.53,26.68,28.42,-6.1224,41200.6,112569.583,3.6066,11423.5163,河北,橡胶,北交所,420327.8349,N
920247.BJ,华密新材,20260123,28.55,28.65,28.15,28.42,28.25,0.6018,36426.8,103329.757,3.1888,11423.5163,河北,橡胶,北交所,447740.5198,N
920247.BJ,华密新材,20260122,27.9,28.65,27.73,28.25,28.09,0.5696,29531.34,82953.959,2.5851,11423.5163,河北,橡胶,北交所,445062.269,N
920247.BJ,华密新材,20260121,28.43,28.74,27.75,28.09,28.43,-1.1959,33851.07,95608.651,2.9633,11423.5163,河北,橡胶,北交所,442541.5623,N
920247.BJ,华密新材,20260120,27.91,28.97,27.68,28.43,27.91,1.8631,44971.0,127493.133,3.9367,11423.5163,河北,橡胶,北交所,447898.0639,N
920247.BJ,华密新材,20260119,28.0,28.98,27.58,27.91,27.81,0.3596,40193.76,113691.69,3.5185,11423.5163,河北,橡胶,北交所,439705.7673,N
