ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920896.BJ,旺成科技,20260209,20.22,20.37,20.12,20.26,19.96,1.503,6538.07,13234.081,1.4758,4430.2685,重庆,汽车配件,北交所,205080.3102,N
920896.BJ,旺成科技,20260206,19.96,20.36,19.88,19.96,20.07,-0.5481,9189.57,18473.147,2.0743,4430.2685,重庆,汽车配件,北交所,202043.583,N
920896.BJ,旺成科技,20260205,20.5,20.6,20.0,20.07,20.33,-1.2789,8557.35,17295.546,1.9316,4430.2685,重庆,汽车配件,北交所,203157.0497,N
920896.BJ,旺成科技,20260204,20.64,20.74,20.2,20.33,20.66,-1.5973,8586.71,17521.274,1.9382,4430.2685,重庆,汽车配件,北交所,205788.8799,N
920896.BJ,旺成科技,20260203,20.46,20.67,20.1,20.66,20.3,1.7734,8552.23,17443.105,1.9304,4430.2685,重庆,汽车配件,北交所,209129.2798,N
920896.BJ,旺成科技,20260202,20.61,20.91,20.22,20.3,20.7,-1.9324,9156.33,18852.574,2.0668,4430.2685,重庆,汽车配件,北交所,205485.2072,N
920896.BJ,旺成科技,20260130,20.75,20.88,20.4,20.7,20.59,0.5342,7109.67,14729.2,1.6048,4430.2685,重庆,汽车配件,北交所,209534.1768,N
920896.BJ,旺成科技,20260129,21.0,21.14,20.51,20.59,21.12,-2.5095,13278.36,27612.2,2.9972,4430.2685,重庆,汽车配件,北交所,208420.7102,N
920896.BJ,旺成科技,20260128,21.29,21.64,21.01,21.12,21.45,-1.5385,9099.74,19255.266,2.054,4430.2685,重庆,汽车配件,北交所,213785.5949,N
920896.BJ,旺成科技,20260127,21.58,21.68,21.0,21.45,21.78,-1.5152,13718.39,29228.83,3.0965,4430.2685,重庆,汽车配件,北交所,217125.9948,N
920896.BJ,旺成科技,20260126,22.32,22.65,21.6,21.78,22.27,-2.2003,20526.38,45377.091,4.6332,4430.2685,重庆,汽车配件,北交所,220466.3947,N
920896.BJ,旺成科技,20260123,22.19,22.39,21.96,22.27,21.96,1.4117,16852.09,37366.882,3.8039,4430.2685,重庆,汽车配件,北交所,225426.3825,N
920896.BJ,旺成科技,20260122,22.35,22.35,21.88,21.96,22.25,-1.3034,17665.57,38972.047,3.9875,4430.2685,重庆,汽车配件,北交所,222288.431,N
920896.BJ,旺成科技,20260121,22.58,22.89,22.14,22.25,22.74,-2.1548,24435.79,54501.941,5.5156,4430.2685,重庆,汽车配件,北交所,225223.934,N
920896.BJ,旺成科技,20260120,22.55,23.85,22.52,22.74,22.58,0.7086,37274.67,86341.716,8.4136,4430.2685,重庆,汽车配件,北交所,230183.9218,N
920896.BJ,旺成科技,20260119,23.36,23.79,22.5,22.58,23.13,-2.3779,33666.04,76769.227,7.5991,4430.2685,重庆,汽车配件,北交所,228564.3339,N
920896.BJ,旺成科技,20260116,22.0,24.5,22.0,23.13,21.9,5.6164,65049.11,152507.701,14.6829,4430.2685,重庆,汽车配件,北交所,234131.6671,N
920896.BJ,旺成科技,20260115,21.74,22.36,21.52,21.9,21.91,-0.0456,15069.58,33147.391,3.4015,4430.2685,重庆,汽车配件,北交所,221681.0856,N
920896.BJ,旺成科技,20260114,21.56,22.17,21.34,21.91,21.67,1.1075,19043.58,41550.578,4.2985,4430.2685,重庆,汽车配件,北交所,221782.3098,N
920896.BJ,旺成科技,20260113,21.94,22.48,21.5,21.67,21.98,-1.4104,23475.31,51627.713,5.2988,4430.2685,重庆,汽车配件,北交所,219352.9281,N
920896.BJ,旺成科技,20260112,21.26,22.0,21.16,21.98,21.24,3.484,24324.2,52611.998,5.4905,4430.2685,重庆,汽车配件,北交所,222490.8795,N
920896.BJ,旺成科技,20260109,21.18,21.55,21.01,21.24,21.18,0.2833,11606.42,24694.414,2.6198,4430.2685,重庆,汽车配件,北交所,215000.2858,N
920896.BJ,旺成科技,20260108,21.23,21.4,21.06,21.18,21.05,0.6176,12529.69,26576.411,2.8282,4430.2685,重庆,汽车配件,北交所,214392.9403,N
920896.BJ,旺成科技,20260107,21.22,21.88,20.94,21.05,20.78,1.2993,20241.78,43368.188,4.569,4430.2685,重庆,汽车配件,北交所,213077.0252,N
920896.BJ,旺成科技,20260106,20.39,20.93,20.38,20.78,20.39,1.9127,17116.09,35366.328,3.8634,4430.2685,重庆,汽车配件,北交所,210343.9707,N
920896.BJ,旺成科技,20260105,21.0,21.0,20.05,20.39,21.26,-4.0922,23547.07,47769.851,5.315,4430.2685,重庆,汽车配件,北交所,206396.2254,N
920896.BJ,旺成科技,20251231,21.55,21.75,21.05,21.26,21.61,-1.6196,16133.31,34299.445,3.6416,4430.2685,重庆,汽车配件,北交所,215202.7342,N
920896.BJ,旺成科技,20251230,21.32,21.83,20.82,21.61,21.36,1.1704,24896.63,53383.741,5.6197,4430.2685,重庆,汽车配件,北交所,218745.5826,N
920896.BJ,旺成科技,20251229,20.82,21.77,20.64,21.36,20.76,2.8902,15746.15,33506.758,3.5542,4430.2685,重庆,汽车配件,北交所,216214.9766,N
920896.BJ,旺成科技,20251226,20.87,21.2,20.72,20.76,21.06,-1.4245,9055.66,18923.239,2.044,4430.2685,重庆,汽车配件,北交所,210141.5222,N
920896.BJ,旺成科技,20251225,20.93,21.29,20.89,21.06,20.75,1.494,6563.82,13876.354,1.4816,4430.2685,重庆,汽车配件,北交所,213178.2494,N
920896.BJ,旺成科技,20251224,20.83,21.21,20.63,20.75,20.91,-0.7652,6879.15,14344.079,1.5528,4430.2685,重庆,汽车配件,北交所,210040.298,N
920896.BJ,旺成科技,20251223,21.54,21.68,20.91,20.91,21.67,-3.5072,9708.54,20586.296,2.1914,4430.2685,重庆,汽车配件,北交所,211659.8858,N
920896.BJ,旺成科技,20251222,21.44,21.9,21.43,21.67,21.44,1.0728,10711.9,23179.742,2.4179,4430.2685,重庆,汽车配件,北交所,219352.9281,N
920896.BJ,旺成科技,20251219,20.93,21.7,20.93,21.44,21.02,1.9981,9944.72,21347.463,2.2447,4430.2685,重庆,汽车配件,北交所,217024.7706,N
920896.BJ,旺成科技,20251218,21.36,21.5,21.0,21.02,21.45,-2.0047,8516.22,18053.238,1.9223,4430.2685,重庆,汽车配件,北交所,212773.3525,N
920896.BJ,旺成科技,20251217,21.22,21.5,21.15,21.45,21.23,1.0363,9330.35,19922.942,2.106,4430.2685,重庆,汽车配件,北交所,217125.9948,N
920896.BJ,旺成科技,20251216,20.81,21.56,20.79,21.23,20.88,1.6762,9895.93,21063.554,2.2337,4430.2685,重庆,汽车配件,北交所,214899.0615,N
