ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
688032.SH,禾迈股份,20260205,113.99,113.99,108.06,108.44,113.25,-4.2472,20276.89,222747.393,1.6343,12407.3545,浙江,电气设备,科创板,1345453.522,N
688032.SH,禾迈股份,20260204,105.65,113.66,105.65,113.25,106.85,5.9897,33460.91,369376.021,2.6969,12407.3545,浙江,电气设备,科创板,1405132.8971,N
688032.SH,禾迈股份,20260203,102.26,108.2,102.26,106.85,101.41,5.3644,21118.13,223882.811,1.7021,12407.3545,浙江,电气设备,科创板,1325725.8283,N
688032.SH,禾迈股份,20260202,103.03,104.9,101.13,101.41,103.19,-1.725,11265.75,116138.892,0.908,12407.3545,浙江,电气设备,科创板,1258229.8198,N
688032.SH,禾迈股份,20260130,106.0,106.85,101.99,103.19,106.36,-2.9804,15891.17,164925.594,1.2808,12407.3545,浙江,电气设备,科创板,1280314.9109,N
688032.SH,禾迈股份,20260129,107.0,110.33,105.77,106.36,107.74,-1.2809,20227.05,218199.319,1.6302,12407.3545,浙江,电气设备,科创板,1319646.2246,N
688032.SH,禾迈股份,20260128,112.0,112.14,107.0,107.74,112.92,-4.5873,20779.07,225473.009,1.6747,12407.3545,浙江,电气设备,科创板,1336768.3738,N
688032.SH,禾迈股份,20260127,110.8,114.98,106.22,112.92,111.5,1.2735,29143.69,322624.071,2.3489,12407.3545,浙江,电气设备,科创板,1401038.4701,N
688032.SH,禾迈股份,20260126,118.4,119.94,111.23,111.5,119.94,-7.0369,39031.32,445660.253,3.1458,12407.3545,浙江,电气设备,科创板,1383420.0268,N
688032.SH,禾迈股份,20260123,105.94,122.0,105.91,119.94,105.8,13.3648,56481.49,651597.144,4.5523,12407.3545,浙江,电气设备,科创板,1488138.0987,N
688032.SH,禾迈股份,20260122,103.48,106.0,102.5,105.8,103.48,2.242,15373.94,161252.988,1.2391,12407.3545,浙江,电气设备,科创板,1312698.1061,N
688032.SH,禾迈股份,20260121,102.1,104.38,101.85,103.48,102.88,0.5832,9303.16,96198.953,0.7498,12407.3545,浙江,电气设备,科创板,1283913.0437,N
688032.SH,禾迈股份,20260120,104.3,106.44,102.11,102.88,104.36,-1.4182,11964.82,123925.617,0.9643,12407.3545,浙江,电气设备,科创板,1276468.631,N
688032.SH,禾迈股份,20260119,102.4,105.63,102.36,104.36,103.12,1.2025,14793.95,154276.227,1.1924,12407.3545,浙江,电气设备,科创板,1294831.5156,N
688032.SH,禾迈股份,20260116,103.0,103.98,102.21,103.12,102.4,0.7031,11261.61,115961.927,0.9077,12407.3545,浙江,电气设备,科创板,1279446.396,N
688032.SH,禾迈股份,20260115,101.88,103.76,101.5,102.4,102.4,0.0,7377.25,75540.626,0.5946,12407.3545,浙江,电气设备,科创板,1270513.1008,N
688032.SH,禾迈股份,20260114,102.9,105.25,101.25,102.4,102.72,-0.3115,19962.11,206729.768,1.6089,12407.3545,浙江,电气设备,科创板,1270513.1008,N
688032.SH,禾迈股份,20260113,104.48,104.51,102.22,102.72,104.4,-1.6092,14412.07,148672.025,1.1616,12407.3545,浙江,电气设备,科创板,1274483.4542,N
688032.SH,禾迈股份,20260112,103.0,104.94,102.76,104.4,103.9,0.4812,13283.52,138401.258,1.0706,12407.3545,浙江,电气设备,科创板,1295327.8098,N
688032.SH,禾迈股份,20260109,103.61,105.29,103.02,103.9,104.0,-0.0962,12654.09,131626.358,1.0199,12407.3545,浙江,电气设备,科创板,1289124.1326,N
688032.SH,禾迈股份,20260108,103.46,105.2,102.43,104.0,103.46,0.5219,10120.81,105285.292,0.8157,12407.3545,浙江,电气设备,科创板,1290364.868,N
688032.SH,禾迈股份,20260107,104.16,104.63,102.9,103.46,104.22,-0.7292,10032.38,103784.359,0.8086,12407.3545,浙江,电气设备,科创板,1283664.8966,N
688032.SH,禾迈股份,20260106,101.05,105.0,101.01,104.22,101.24,2.9435,13327.1,137870.97,1.0741,12407.3545,浙江,电气设备,科创板,1293094.486,N
688032.SH,禾迈股份,20260105,101.1,102.59,100.41,101.24,100.79,0.4465,7876.29,79861.627,0.6348,12407.3545,浙江,电气设备,科创板,1256120.5696,N
688032.SH,禾迈股份,20251231,101.53,101.86,99.8,100.79,101.86,-1.0505,7996.78,80492.33,0.6445,12407.3545,浙江,电气设备,科创板,1250537.2601,N
688032.SH,禾迈股份,20251230,99.0,104.2,98.61,101.86,99.2,2.6815,17309.58,177047.068,1.3951,12407.3545,浙江,电气设备,科创板,1263813.1294,N
688032.SH,禾迈股份,20251229,97.91,99.85,97.34,99.2,97.57,1.6706,10986.46,108503.302,0.8855,12407.3545,浙江,电气设备,科创板,1230809.5664,N
688032.SH,禾迈股份,20251226,96.38,98.8,96.38,97.57,96.66,0.9414,9922.35,97136.644,0.7997,12407.3545,浙江,电气设备,科创板,1210585.5786,N
688032.SH,禾迈股份,20251225,95.6,96.74,95.6,96.66,96.0,0.6875,4618.96,44506.531,0.3723,12407.3545,浙江,电气设备,科创板,1199294.886,N
688032.SH,禾迈股份,20251224,94.83,96.19,94.3,96.0,94.91,1.1485,4806.24,45977.29,0.3874,12407.3545,浙江,电气设备,科创板,1191106.032,N
688032.SH,禾迈股份,20251223,95.56,95.66,94.76,94.91,95.75,-0.8773,3736.85,35551.365,0.3012,12407.3545,浙江,电气设备,科创板,1177582.0156,N
688032.SH,禾迈股份,20251222,96.1,96.69,95.65,95.75,96.0,-0.2604,4589.29,44118.369,0.3699,12407.3545,浙江,电气设备,科创板,1188004.1934,N
688032.SH,禾迈股份,20251219,95.65,96.14,95.03,96.0,95.01,1.042,4083.7,39160.369,0.3291,12407.3545,浙江,电气设备,科创板,1191106.032,N
688032.SH,禾迈股份,20251218,95.6,96.32,95.0,95.01,96.1,-1.1342,4969.31,47474.154,0.4005,12407.3545,浙江,电气设备,科创板,1178822.751,N
688032.SH,禾迈股份,20251217,94.58,96.47,93.55,96.1,94.58,1.6071,7123.6,67722.684,0.5741,12407.3545,浙江,电气设备,科创板,1192346.7675,N
688032.SH,禾迈股份,20251216,96.91,97.7,94.57,94.58,97.07,-2.5652,6816.34,65071.546,0.5494,12407.3545,浙江,电气设备,科创板,1173487.5886,N
688032.SH,禾迈股份,20251215,96.57,98.78,96.26,97.07,96.25,0.8519,11084.38,108195.833,0.8934,12407.3545,浙江,电气设备,科创板,1204381.9013,N
688032.SH,禾迈股份,20251212,95.54,97.85,95.54,96.25,95.34,0.9545,13646.71,132077.01,1.0999,12407.3545,浙江,电气设备,科创板,1194207.8706,N
688032.SH,禾迈股份,20251211,95.78,97.3,95.23,95.34,96.58,-1.2839,6051.48,58341.351,0.4877,12407.3545,浙江,电气设备,科创板,1182917.178,N
688032.SH,禾迈股份,20251210,96.78,97.26,95.03,96.58,96.97,-0.4022,7227.22,69260.958,0.5825,12407.3545,浙江,电气设备,科创板,1198302.2976,N
688032.SH,禾迈股份,20251209,99.19,99.19,96.85,96.97,98.86,-1.9118,7661.47,74953.776,0.6175,12407.3545,浙江,电气设备,科创板,1203141.1659,N
688032.SH,禾迈股份,20251208,98.89,99.49,98.36,98.86,98.65,0.2129,6468.42,64036.32,0.5213,12407.3545,浙江,电气设备,科创板,1226591.0659,N
688032.SH,禾迈股份,20251205,97.85,98.85,96.8,98.65,97.68,0.993,4627.84,45353.932,0.373,12407.3545,浙江,电气设备,科创板,1223985.5214,N
688032.SH,禾迈股份,20251204,97.28,99.28,96.63,97.68,97.55,0.1333,5549.65,54213.235,0.4473,12407.3545,浙江,电气设备,科创板,1211950.3876,N
688032.SH,禾迈股份,20251203,97.88,98.46,97.26,97.55,98.19,-0.6518,3919.19,38309.226,0.3159,12407.3545,浙江,电气设备,科创板,1210337.4315,N
688032.SH,禾迈股份,20251202,99.33,99.4,98.0,98.19,99.33,-1.1477,4542.19,44796.452,0.3661,12407.3545,浙江,电气设备,科创板,1218278.1384,N
688032.SH,禾迈股份,20251201,99.63,100.21,99.19,99.33,98.77,0.567,5249.35,52251.994,0.4231,12407.3545,浙江,电气设备,科创板,1232422.5225,N
688032.SH,禾迈股份,20251128,97.7,99.43,97.7,98.77,97.94,0.8475,5541.82,54748.659,0.4467,12407.3545,浙江,电气设备,科创板,1225474.404,N
688032.SH,禾迈股份,20251127,97.8,99.28,97.23,97.94,98.43,-0.4978,7423.57,73158.959,0.5983,12407.3545,浙江,电气设备,科创板,1215176.2997,N
688032.SH,禾迈股份,20251126,98.94,99.66,97.71,98.43,100.89,-2.4383,10933.57,107679.722,0.8812,12407.3545,浙江,电气设备,科创板,1221255.9034,N
688032.SH,禾迈股份,20251125,100.67,102.14,100.0,100.89,100.37,0.5181,6708.69,67843.163,0.5407,12407.3545,浙江,电气设备,科创板,1251777.9955,N
688032.SH,禾迈股份,20251124,101.14,101.14,99.46,100.37,100.28,0.0897,6647.78,66720.37,0.5358,12407.3545,浙江,电气设备,科创板,1245326.1712,N
688032.SH,禾迈股份,20251121,103.95,104.73,100.08,100.28,105.59,-5.0289,12273.17,125272.245,0.9892,12407.3545,浙江,电气设备,科创板,1244209.5093,N
688032.SH,禾迈股份,20251120,108.29,109.29,105.05,105.59,108.03,-2.2586,9744.62,103972.277,0.7854,12407.3545,浙江,电气设备,科创板,1310092.5617,N
688032.SH,禾迈股份,20251119,110.5,111.5,107.02,108.03,110.5,-2.2353,12070.34,130828.666,0.9728,12407.3545,浙江,电气设备,科创板,1340366.5066,N
688032.SH,禾迈股份,20251118,113.82,114.99,109.86,110.5,114.54,-3.5272,14826.3,164883.636,1.195,12407.3545,浙江,电气设备,科创板,1371012.6723,N
688032.SH,禾迈股份,20251117,115.62,115.99,113.0,114.54,116.31,-1.5218,17413.84,198999.328,1.4035,12407.3545,浙江,电气设备,科创板,1421138.3844,N
688032.SH,禾迈股份,20251114,113.0,119.6,112.6,116.31,114.41,1.6607,29424.53,345272.832,2.3715,12407.3545,浙江,电气设备,科创板,1443099.4019,N
688032.SH,禾迈股份,20251113,111.42,116.0,111.4,114.41,111.03,3.0442,17773.71,202964.407,1.4325,12407.3545,浙江,电气设备,科创板,1419525.4283,N
688032.SH,禾迈股份,20251112,114.55,115.95,109.9,111.03,114.75,-3.2418,16098.69,180057.713,1.2975,12407.3545,浙江,电气设备,科创板,1377588.5701,N
688032.SH,禾迈股份,20251111,111.9,117.98,111.9,114.75,111.5,2.9148,25541.45,295631.711,2.0586,12407.3545,浙江,电气设备,科创板,1423743.9289,N
688032.SH,禾迈股份,20251110,112.22,113.75,111.05,111.5,111.74,-0.2148,14176.35,159339.276,1.1426,12407.3545,浙江,电气设备,科创板,1383420.0268,N
688032.SH,禾迈股份,20251107,109.66,112.4,108.5,111.74,110.0,1.5818,15489.31,172189.948,1.2484,12407.3545,浙江,电气设备,科创板,1386397.7918,N
688032.SH,禾迈股份,20251106,110.8,112.5,109.6,110.0,110.05,-0.0454,14033.52,155391.602,1.1311,12407.3545,浙江,电气设备,科创板,1364808.995,N
688032.SH,禾迈股份,20251105,105.8,111.27,105.69,110.05,107.09,2.764,17316.5,189093.842,1.3957,12407.3545,浙江,电气设备,科创板,1365429.3627,N
688032.SH,禾迈股份,20251104,108.0,109.18,106.2,107.09,108.74,-1.5174,8140.25,87606.133,0.6561,12407.3545,浙江,电气设备,科创板,1328703.5934,N
688032.SH,禾迈股份,20251103,107.82,108.95,105.09,108.74,107.12,1.5123,13154.73,140836.122,1.0602,12407.3545,浙江,电气设备,科创板,1349175.7283,N
688032.SH,禾迈股份,20251031,105.7,109.01,105.7,107.12,106.58,0.5067,11867.99,127811.889,0.9565,12407.3545,浙江,电气设备,科创板,1329075.814,N
688032.SH,禾迈股份,20251030,106.83,107.91,105.02,106.58,108.71,-1.9593,16008.26,170179.86,1.2902,12407.3545,浙江,电气设备,科创板,1322375.8426,N
