ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
300123.SZ,亚光科技,20260204,7.01,7.26,6.98,7.12,7.06,0.8499,551270.96,393005.017,5.5104,100041.8818,湖南,半导体,创业板,727545.8956,N
300123.SZ,亚光科技,20260203,6.96,7.07,6.85,7.06,6.85,3.0657,470219.39,328593.948,4.7002,100041.8818,湖南,半导体,创业板,721414.8908,N
300123.SZ,亚光科技,20260202,6.87,7.05,6.83,6.85,6.9,-0.7246,358556.82,248953.261,3.5841,100041.8818,湖南,半导体,创业板,699956.3743,N
300123.SZ,亚光科技,20260130,7.1,7.11,6.85,6.9,7.06,-2.2663,467029.34,324315.926,4.6683,100041.8818,湖南,半导体,创业板,705065.5449,N
300123.SZ,亚光科技,20260129,7.12,7.23,6.92,7.06,7.16,-1.3966,526610.3,373292.216,5.2639,100041.8818,湖南,半导体,创业板,721414.8908,N
300123.SZ,亚光科技,20260128,7.31,7.44,7.12,7.16,7.31,-2.052,579285.09,419312.216,5.7904,100041.8818,湖南,半导体,创业板,731633.2321,N
300123.SZ,亚光科技,20260127,7.26,7.38,7.0,7.31,7.36,-0.6793,812867.14,583401.439,8.1253,100041.8818,湖南,半导体,创业板,746960.7439,N
300123.SZ,亚光科技,20260126,8.03,8.09,7.33,7.36,8.5,-13.4118,1598019.65,1209004.07,15.9735,100041.8818,湖南,半导体,创业板,752069.9145,N
300123.SZ,亚光科技,20260123,8.14,8.56,8.05,8.5,8.21,3.5323,1043498.8,875857.184,10.4306,100041.8818,湖南,半导体,创业板,868559.0046,N
300123.SZ,亚光科技,20260122,7.98,8.29,7.94,8.21,7.93,3.5309,753163.38,616363.627,7.5285,100041.8818,湖南,半导体,创业板,838925.815,N
300123.SZ,亚光科技,20260121,7.88,8.06,7.8,7.93,8.05,-1.4907,684859.17,543367.233,6.8457,100041.8818,湖南,半导体,创业板,810314.4595,N
300123.SZ,亚光科技,20260120,8.55,8.82,7.91,8.05,8.42,-4.3943,1463920.59,1227356.043,14.6331,100041.8818,湖南,半导体,创业板,822576.469,N
300123.SZ,亚光科技,20260119,8.42,8.55,8.22,8.42,8.42,0.0,718791.62,601331.811,7.1849,100041.8818,湖南,半导体,创业板,860384.3316,N
300123.SZ,亚光科技,20260116,8.54,8.68,8.37,8.42,8.54,-1.4052,743157.0,630387.282,7.4285,100041.8818,湖南,半导体,创业板,860384.3316,N
300123.SZ,亚光科技,20260115,8.88,8.91,8.32,8.54,8.96,-4.6875,1192833.83,1019672.32,11.9233,100041.8818,湖南,半导体,创业板,872646.341,N
300123.SZ,亚光科技,20260114,9.03,9.51,8.91,8.96,9.09,-1.4301,1635139.07,1505233.087,16.3445,100041.8818,湖南,半导体,创业板,915563.3742,N
300123.SZ,亚光科技,20260113,10.28,10.42,9.06,9.09,9.96,-8.7349,2158139.53,2041755.992,21.5724,100041.8818,湖南,半导体,创业板,928847.2178,N
300123.SZ,亚光科技,20260112,9.26,10.32,9.1,9.96,8.91,11.7845,2448822.56,2386029.898,24.478,100041.8818,湖南,半导体,创业板,1017746.7865,N
300123.SZ,亚光科技,20260109,9.21,9.3,8.81,8.91,9.08,-1.8722,2299299.45,2069203.368,22.9834,100041.8818,湖南,半导体,创业板,910454.2036,N
300123.SZ,亚光科技,20260108,8.1,9.11,8.08,9.08,8.24,10.1942,2313078.44,1996635.849,23.1211,100041.8818,湖南,半导体,创业板,927825.3837,N
