ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
603558.SH,健盛集团,20260210,12.1,12.45,11.99,12.38,12.04,2.8239,51833.0,63622.4,1.5128,34263.8049,浙江,纺织,主板,424185.9047,N
603558.SH,健盛集团,20260209,12.15,12.27,12.02,12.04,12.12,-0.6601,46120.0,55855.798,1.346,34263.8049,浙江,纺织,主板,412536.211,N
603558.SH,健盛集团,20260206,12.0,12.21,11.96,12.12,12.05,0.5809,38542.25,46653.831,1.1249,34263.8049,浙江,纺织,主板,415277.3154,N
603558.SH,健盛集团,20260205,11.85,12.09,11.78,12.05,11.87,1.5164,48643.0,58291.889,1.4197,34263.8049,浙江,纺织,主板,412878.849,N
603558.SH,健盛集团,20260204,11.61,11.95,11.55,11.87,11.61,2.2394,50620.0,59931.79,1.4774,34263.8049,浙江,纺织,主板,406711.3642,N
603558.SH,健盛集团,20260203,11.75,11.85,11.56,11.61,11.7,-0.7692,49184.0,57293.679,1.4355,34263.8049,浙江,纺织,主板,397802.7749,N
603558.SH,健盛集团,20260202,11.89,12.01,11.7,11.7,11.93,-1.9279,53656.0,63629.718,1.566,34263.8049,浙江,纺织,主板,400886.5173,N
603558.SH,健盛集团,20260130,11.55,12.02,11.47,11.93,11.47,4.0105,71510.75,84394.836,2.0871,34263.8049,浙江,纺织,主板,408767.1925,N
603558.SH,健盛集团,20260129,11.5,11.63,11.38,11.47,11.53,-0.5204,40326.0,46390.661,1.1769,34263.8049,浙江,纺织,主板,393005.8422,N
603558.SH,健盛集团,20260128,11.61,11.66,11.46,11.53,11.6,-0.6034,37299.0,43040.313,1.0886,34263.8049,浙江,纺织,主板,395061.6705,N
603558.SH,健盛集团,20260127,11.75,11.76,11.45,11.6,11.78,-1.528,58976.0,68123.739,1.7212,34263.8049,浙江,纺织,主板,397460.1368,N
603558.SH,健盛集团,20260126,11.71,11.96,11.66,11.78,11.67,0.9426,46466.0,54817.524,1.3561,34263.8049,浙江,纺织,主板,403627.6217,N
603558.SH,健盛集团,20260123,11.93,12.0,11.64,11.67,11.93,-2.1794,55951.0,65685.99,1.6329,34263.8049,浙江,纺织,主板,399858.6032,N
603558.SH,健盛集团,20260122,11.75,11.96,11.63,11.93,11.77,1.3594,41258.0,48939.765,1.2041,34263.8049,浙江,纺织,主板,408767.1925,N
603558.SH,健盛集团,20260121,11.7,11.77,11.61,11.77,11.65,1.03,43687.0,51046.664,1.275,34263.8049,浙江,纺织,主板,403284.9837,N
603558.SH,健盛集团,20260120,11.4,11.71,11.35,11.65,11.36,2.5528,55161.5,63908.656,1.6099,34263.8049,浙江,纺织,主板,399173.3271,N
603558.SH,健盛集团,20260119,11.02,11.38,11.01,11.36,11.13,2.0665,43988.0,49523.673,1.2838,34263.8049,浙江,纺织,主板,389236.8237,N
603558.SH,健盛集团,20260116,11.03,11.16,10.97,11.13,10.97,1.4585,44770.5,49644.163,1.3066,34263.8049,浙江,纺织,主板,381356.1485,N
603558.SH,健盛集团,20260115,10.95,11.02,10.88,10.97,10.97,0.0,29350.0,32207.924,0.8566,34263.8049,浙江,纺织,主板,375873.9398,N
603558.SH,健盛集团,20260114,11.07,11.13,10.85,10.97,11.09,-1.0821,70301.49,77316.291,2.0518,34263.8049,浙江,纺织,主板,375873.9398,N
603558.SH,健盛集团,20260113,11.05,11.28,11.04,11.09,11.03,0.544,57349.5,64005.905,1.6738,34263.8049,浙江,纺织,主板,379985.5963,N
603558.SH,健盛集团,20260112,11.03,11.11,10.96,11.03,11.03,0.0,46325.5,51149.817,1.352,34263.8049,浙江,纺织,主板,377929.768,N
603558.SH,健盛集团,20260109,11.14,11.16,10.97,11.03,11.17,-1.2534,34489.0,38056.05,1.0066,34263.8049,浙江,纺织,主板,377929.768,N
603558.SH,健盛集团,20260108,11.08,11.19,10.94,11.17,11.07,0.9033,47529.77,52494.355,1.3872,34263.8049,浙江,纺织,主板,382726.7007,N
603558.SH,健盛集团,20260107,11.29,11.29,11.02,11.07,11.26,-1.6874,43951.0,48970.2,1.2827,34263.8049,浙江,纺织,主板,379300.3202,N
603558.SH,健盛集团,20260106,11.27,11.38,11.22,11.26,11.24,0.1779,40088.28,45252.74,1.17,34263.8049,浙江,纺织,主板,385810.4432,N
603558.SH,健盛集团,20260105,11.24,11.33,11.21,11.24,11.23,0.089,38935.0,43830.67,1.1363,34263.8049,浙江,纺织,主板,385125.1671,N
603558.SH,健盛集团,20251231,11.24,11.34,11.15,11.23,11.28,-0.4433,24997.0,28073.252,0.7295,34263.8049,浙江,纺织,主板,384782.529,N
603558.SH,健盛集团,20251230,11.27,11.42,11.21,11.28,11.27,0.0887,29385.0,33345.112,0.8576,34263.8049,浙江,纺织,主板,386495.7193,N
603558.SH,健盛集团,20251229,11.39,11.4,11.23,11.27,11.4,-1.1404,27606.0,31259.656,0.8057,34263.8049,浙江,纺织,主板,386153.0812,N
603558.SH,健盛集团,20251226,11.41,11.45,11.3,11.4,11.41,-0.0876,26795.0,30486.62,0.782,34263.8049,浙江,纺织,主板,390607.3759,N
603558.SH,健盛集团,20251225,11.38,11.48,11.38,11.41,11.38,0.2636,22748.0,26002.027,0.6639,34263.8049,浙江,纺织,主板,390950.0139,N
603558.SH,健盛集团,20251224,11.38,11.47,11.34,11.38,11.35,0.2643,33556.0,38161.04,0.9793,34263.8049,浙江,纺织,主板,389922.0998,N
603558.SH,健盛集团,20251223,11.61,11.67,11.3,11.35,11.68,-2.8253,47724.0,54571.676,1.3928,34263.8049,浙江,纺织,主板,388894.1856,N
603558.SH,健盛集团,20251222,11.83,11.94,11.65,11.68,11.82,-1.1844,44170.0,51876.419,1.2891,34263.8049,浙江,纺织,主板,400201.2412,N
603558.SH,健盛集团,20251219,11.89,11.97,11.75,11.82,11.89,-0.5887,46393.0,54950.045,1.354,34263.8049,浙江,纺织,主板,404998.1739,N
603558.SH,健盛集团,20251218,11.56,11.93,11.55,11.89,11.61,2.4117,44161.0,52145.334,1.2889,34263.8049,浙江,纺织,主板,407396.6403,N
603558.SH,健盛集团,20251217,11.37,11.66,11.32,11.61,11.41,1.7528,40894.5,47120.049,1.1935,34263.8049,浙江,纺织,主板,397802.7749,N
603558.SH,健盛集团,20251216,11.46,11.53,11.35,11.41,11.46,-0.4363,28694.0,32787.039,0.8374,34263.8049,浙江,纺织,主板,390950.0139,N
603558.SH,健盛集团,20251215,11.3,11.54,11.25,11.46,11.38,0.703,33344.0,38151.925,0.9732,34263.8049,浙江,纺织,主板,392663.2042,N
603558.SH,健盛集团,20251212,11.35,11.63,11.28,11.38,11.33,0.4413,44024.0,50320.956,1.2849,34263.8049,浙江,纺织,主板,389922.0998,N
603558.SH,健盛集团,20251211,11.55,11.58,11.33,11.33,11.55,-1.9048,30539.0,34830.065,0.8913,34263.8049,浙江,纺织,主板,388208.9095,N
603558.SH,健盛集团,20251210,11.48,11.65,11.43,11.55,11.48,0.6098,24619.0,28426.14,0.7185,34263.8049,浙江,纺织,主板,395746.9466,N
603558.SH,健盛集团,20251209,11.53,11.64,11.41,11.48,11.5,-0.1739,32048.0,36933.501,0.9353,34263.8049,浙江,纺织,主板,393348.4803,N
603558.SH,健盛集团,20251208,11.6,11.63,11.41,11.5,11.57,-0.605,33814.22,38864.973,0.9869,34263.8049,浙江,纺织,主板,394033.7564,N
603558.SH,健盛集团,20251205,11.66,11.66,11.48,11.57,11.63,-0.5159,29042.0,33585.625,0.8476,34263.8049,浙江,纺织,主板,396432.2227,N
603558.SH,健盛集团,20251204,11.62,11.77,11.5,11.63,11.65,-0.1717,36679.0,42692.631,1.0705,34263.8049,浙江,纺织,主板,398488.051,N
603558.SH,健盛集团,20251203,11.6,11.7,11.54,11.65,11.52,1.1285,35375.0,41138.026,1.0324,34263.8049,浙江,纺织,主板,399173.3271,N
603558.SH,健盛集团,20251202,11.5,11.68,11.4,11.52,11.53,-0.0867,37887.0,43740.145,1.1057,34263.8049,浙江,纺织,主板,394719.0324,N
603558.SH,健盛集团,20251201,11.48,11.62,11.43,11.53,11.42,0.9632,40298.0,46436.641,1.1761,34263.8049,浙江,纺织,主板,395061.6705,N
603558.SH,健盛集团,20251128,11.33,11.44,11.23,11.42,11.38,0.3515,27053.0,30693.045,0.7896,34263.8049,浙江,纺织,主板,391292.652,N
603558.SH,健盛集团,20251127,11.4,11.55,11.3,11.38,11.36,0.1761,48869.05,55859.203,1.4263,34263.8049,浙江,纺织,主板,389922.0998,N
603558.SH,健盛集团,20251126,11.43,11.53,11.32,11.36,11.45,-0.786,34022.0,38748.68,0.9929,34263.8049,浙江,纺织,主板,389236.8237,N
603558.SH,健盛集团,20251125,11.34,11.5,11.28,11.45,11.33,1.0591,30297.51,34647.822,0.8842,34263.8049,浙江,纺织,主板,392320.5661,N
603558.SH,健盛集团,20251124,11.42,11.59,11.27,11.33,11.37,-0.3518,48566.0,55364.489,1.4174,34263.8049,浙江,纺织,主板,388208.9095,N
603558.SH,健盛集团,20251121,11.63,11.74,11.32,11.37,11.75,-3.234,56769.0,65137.922,1.6568,34263.8049,浙江,纺织,主板,389579.4617,N
603558.SH,健盛集团,20251120,11.76,11.9,11.6,11.75,11.75,0.0,51204.75,60107.833,1.4944,34263.8049,浙江,纺织,主板,402599.7076,N
603558.SH,健盛集团,20251119,11.92,12.07,11.67,11.75,11.96,-1.7559,57921.0,68357.796,1.6904,34263.8049,浙江,纺织,主板,402599.7076,N
603558.SH,健盛集团,20251118,12.08,12.11,11.9,11.96,12.1,-1.157,48013.0,57511.63,1.4013,34263.8049,浙江,纺织,主板,409795.1066,N
603558.SH,健盛集团,20251117,12.05,12.19,12.0,12.1,12.0,0.8333,51849.0,62667.133,1.5132,34263.8049,浙江,纺织,主板,414592.0393,N
603558.SH,健盛集团,20251114,12.19,12.32,12.0,12.0,12.22,-1.8003,62498.0,75703.022,1.824,34263.8049,浙江,纺织,主板,411165.6588,N
603558.SH,健盛集团,20251113,11.95,12.27,11.91,12.22,12.0,1.8333,72497.0,87974.141,2.1158,34263.8049,浙江,纺织,主板,418703.6959,N
603558.SH,健盛集团,20251112,11.75,12.09,11.73,12.0,11.74,2.2147,85057.0,101507.894,2.4824,34263.8049,浙江,纺织,主板,411165.6588,N
603558.SH,健盛集团,20251111,11.93,11.93,11.69,11.74,11.82,-0.6768,81474.0,95782.518,2.3778,34263.8049,浙江,纺织,主板,402257.0695,N
603558.SH,健盛集团,20251110,11.99,11.99,11.7,11.82,11.83,-0.0845,124141.0,147000.827,3.6231,34263.8049,浙江,纺织,主板,404998.1739,N
603558.SH,健盛集团,20251107,12.0,12.27,11.82,11.83,12.4,-4.5968,178944.0,214339.542,5.2225,34263.8049,浙江,纺织,主板,405340.812,N
603558.SH,健盛集团,20251106,12.76,13.5,12.11,12.4,12.75,-2.7451,261355.51,337277.921,7.6277,34263.8049,浙江,纺织,主板,424871.1808,N
603558.SH,健盛集团,20251105,12.2,12.78,12.0,12.75,12.33,3.4063,142890.5,177031.452,4.1703,34263.8049,浙江,纺织,主板,436863.5125,N
603558.SH,健盛集团,20251104,12.01,12.46,11.92,12.33,12.08,2.0695,112748.79,137629.342,3.2906,34263.8049,浙江,纺织,主板,422472.7144,N
603558.SH,健盛集团,20251103,12.1,12.2,11.87,12.08,12.1,-0.1653,94681.51,113762.522,2.7633,34263.8049,浙江,纺织,主板,413906.7632,N
603558.SH,健盛集团,20251031,11.37,12.25,11.31,12.1,11.37,6.4204,121387.29,144110.02,3.5427,34263.8049,浙江,纺织,主板,414592.0393,N
603558.SH,健盛集团,20251030,11.28,11.68,11.23,11.37,11.32,0.4417,79669.0,91389.228,2.3252,34263.8049,浙江,纺织,主板,389579.4617,N
603558.SH,健盛集团,20251029,11.38,11.55,11.1,11.32,11.52,-1.7361,98098.0,110825.552,2.863,34263.8049,浙江,纺织,主板,387866.2715,N
603558.SH,健盛集团,20251028,11.1,11.53,11.05,11.52,10.93,5.398,131639.22,149811.427,3.8419,34263.8049,浙江,纺织,主板,394719.0324,N
603558.SH,健盛集团,20251027,10.88,11.01,10.75,10.93,10.88,0.4596,50072.0,54585.513,1.4614,34263.8049,浙江,纺织,主板,374503.3876,N
603558.SH,健盛集团,20251024,10.72,10.9,10.71,10.88,10.78,0.9276,39207.0,42410.834,1.1443,34263.8049,浙江,纺织,主板,372790.1973,N
603558.SH,健盛集团,20251023,10.63,10.84,10.57,10.78,10.59,1.7941,81268.0,87000.29,2.3718,34263.8049,浙江,纺织,主板,369363.8168,N
603558.SH,健盛集团,20251022,10.72,10.91,10.56,10.59,10.72,-1.2127,50865.0,54315.283,1.4845,34263.8049,浙江,纺织,主板,362853.6939,N
603558.SH,健盛集团,20251021,10.54,10.74,10.49,10.72,10.54,1.7078,47908.0,51023.698,1.3982,34263.8049,浙江,纺织,主板,367307.9885,N
603558.SH,健盛集团,20251020,10.78,10.84,10.5,10.54,10.65,-1.0329,69402.79,73473.359,2.0255,34263.8049,浙江,纺织,主板,361140.5036,N
603558.SH,健盛集团,20251017,10.49,10.74,10.4,10.65,10.49,1.5253,73549.72,78039.054,2.1466,34263.8049,浙江,纺织,主板,364909.5222,N
603558.SH,健盛集团,20251016,10.38,10.75,10.37,10.49,10.35,1.3527,89315.51,93992.708,2.6067,34263.8049,浙江,纺织,主板,359427.3134,N
603558.SH,健盛集团,20251015,10.17,10.36,10.13,10.35,10.1,2.4752,62254.0,64013.929,1.8169,34263.8049,浙江,纺织,主板,354630.3807,N
603558.SH,健盛集团,20251014,10.1,10.2,10.08,10.1,10.06,0.3976,52857.0,53579.037,1.5426,34263.8049,浙江,纺织,主板,346064.4295,N
603558.SH,健盛集团,20251013,9.95,10.07,9.87,10.06,10.2,-1.3725,50165.0,50102.561,1.4641,34263.8049,浙江,纺织,主板,344693.8773,N
603558.SH,健盛集团,20251010,10.05,10.21,10.0,10.2,10.05,1.4925,67438.0,68396.868,1.9682,34263.8049,浙江,纺织,主板,349490.81,N
603558.SH,健盛集团,20251009,9.97,10.11,9.92,10.05,9.96,0.9036,62748.75,62730.023,1.8313,34263.8049,浙江,纺织,主板,344351.2392,N
603558.SH,健盛集团,20250930,9.98,9.98,9.83,9.96,9.95,0.1005,49365.0,48920.347,1.4407,34263.8049,浙江,纺织,主板,341267.4968,N
603558.SH,健盛集团,20250929,9.78,9.98,9.67,9.95,9.76,1.9467,55132.75,54465.355,1.6091,34263.8049,浙江,纺织,主板,340924.8588,N
603558.SH,健盛集团,20250926,9.68,9.83,9.62,9.76,9.71,0.5149,39899.0,38823.208,1.1645,34263.8049,浙江,纺织,主板,334414.7358,N
603558.SH,健盛集团,20250925,9.89,9.9,9.71,9.71,9.89,-1.82,58206.0,56947.356,1.6988,34263.8049,浙江,纺织,主板,332701.5456,N
603558.SH,健盛集团,20250924,9.95,9.97,9.81,9.89,10.02,-1.2974,62677.0,61897.596,1.8292,34263.8049,浙江,纺织,主板,338869.0305,N
603558.SH,健盛集团,20250923,9.86,10.05,9.7,10.02,9.86,1.6227,96402.51,94887.822,2.8135,34263.8049,浙江,纺织,主板,343323.3251,N
603558.SH,健盛集团,20250922,10.25,10.3,9.76,9.86,10.32,-4.4574,139694.96,138347.265,4.077,34263.8049,浙江,纺织,主板,337841.1163,N
603558.SH,健盛集团,20250919,10.65,10.68,10.25,10.32,9.88,4.4534,240210.62,250793.037,7.0106,34263.8049,浙江,纺织,主板,353602.4666,N
603558.SH,健盛集团,20250918,9.76,10.1,9.73,9.88,9.73,1.5416,97980.5,96921.792,2.8596,34263.8049,浙江,纺织,主板,338526.3924,N
603558.SH,健盛集团,20250917,9.75,9.85,9.67,9.73,9.68,0.5165,54915.68,53558.367,1.6027,34263.8049,浙江,纺织,主板,333386.8217,N
603558.SH,健盛集团,20250916,9.71,9.77,9.64,9.68,9.69,-0.1032,38626.96,37431.378,1.0937,35318.3149,浙江,纺织,主板,341881.2882,N
603558.SH,健盛集团,20250915,9.74,9.76,9.65,9.69,9.74,-0.5133,30155.5,29235.978,0.8538,35318.3149,浙江,纺织,主板,342234.4714,N
603558.SH,健盛集团,20250912,9.84,9.84,9.71,9.74,9.81,-0.7136,44900.0,43785.05,1.2713,35318.3149,浙江,纺织,主板,344000.3871,N
603558.SH,健盛集团,20250911,9.75,9.9,9.67,9.81,9.82,-0.1018,77593.5,76052.093,2.197,35318.3149,浙江,纺织,主板,346472.6692,N
603558.SH,健盛集团,20250910,9.86,9.94,9.79,9.82,9.86,-0.4057,58127.58,57314.539,1.6458,35318.3149,浙江,纺织,主板,346825.8523,N
603558.SH,健盛集团,20250909,9.84,9.94,9.75,9.86,9.84,0.2033,73850.75,72663.126,2.091,35318.3149,浙江,纺织,主板,348238.5849,N
603558.SH,健盛集团,20250908,9.77,10.01,9.7,9.84,9.8,0.4082,74129.5,72962.361,2.0989,35318.3149,浙江,纺织,主板,347532.2186,N
603558.SH,健盛集团,20250905,9.88,9.97,9.7,9.8,9.68,1.2397,64939.0,63669.942,1.8387,35318.3149,浙江,纺织,主板,346119.486,N
603558.SH,健盛集团,20250904,9.53,9.77,9.46,9.68,9.55,1.3613,61704.72,59563.947,1.7471,35318.3149,浙江,纺织,主板,341881.2882,N
603558.SH,健盛集团,20250903,9.59,9.67,9.51,9.55,9.59,-0.4171,44394.75,42589.229,1.257,35318.3149,浙江,纺织,主板,337289.9073,N
603558.SH,健盛集团,20250902,9.54,9.61,9.4,9.59,9.48,1.1603,47170.22,44773.307,1.3356,35318.3149,浙江,纺织,主板,338702.6399,N
603558.SH,健盛集团,20250901,9.7,9.7,9.43,9.48,9.68,-2.0661,62683.0,59742.889,1.7748,35318.3149,浙江,纺织,主板,334817.6253,N
603558.SH,健盛集团,20250829,9.91,9.97,9.78,9.93,9.92,0.1008,43713.5,43324.17,1.2377,35318.3149,浙江,纺织,主板,350710.867,N
603558.SH,健盛集团,20250828,9.9,10.05,9.73,9.92,9.89,0.3033,46978.98,46513.813,1.3302,35318.3149,浙江,纺织,主板,350357.6838,N
603558.SH,健盛集团,20250827,10.11,10.16,9.86,9.89,10.11,-2.1761,60277.0,60078.083,1.7067,35318.3149,浙江,纺织,主板,349298.1344,N
603558.SH,健盛集团,20250826,10.0,10.23,9.99,10.11,9.97,1.4042,66222.0,66897.576,1.875,35318.3149,浙江,纺织,主板,357068.1636,N
603558.SH,健盛集团,20250825,10.03,10.1,9.94,9.97,10.07,-0.993,64373.0,64490.052,1.8227,35318.3149,浙江,纺织,主板,352123.5996,N
603558.SH,健盛集团,20250822,9.99,10.15,9.86,10.07,9.99,0.8008,74973.22,74966.844,2.1228,35318.3149,浙江,纺织,主板,355655.431,N
603558.SH,健盛集团,20250821,9.86,10.06,9.8,9.99,9.84,1.5244,59141.0,58895.061,1.6745,35318.3149,浙江,纺织,主板,352829.9659,N
