ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920111.BJ,聚星科技,20260204,24.02,24.56,23.81,24.36,24.02,1.4155,14982.57,36429.301,2.0187,7421.9625,浙江,电气设备,北交所,377956.362,N
920111.BJ,聚星科技,20260203,24.0,24.16,23.73,24.02,23.82,0.8396,15077.12,36058.285,2.0314,7421.9625,浙江,电气设备,北交所,372681.109,N
920111.BJ,聚星科技,20260202,23.75,24.6,23.74,23.82,23.76,0.2525,20176.04,48872.13,2.7184,7421.9625,浙江,电气设备,北交所,369578.019,N
920111.BJ,聚星科技,20260130,24.34,24.34,23.6,23.76,24.33,-2.3428,14903.67,35753.258,2.008,7421.9625,浙江,电气设备,北交所,368647.092,N
920111.BJ,聚星科技,20260129,24.95,25.2,24.32,24.33,25.22,-3.5289,20421.65,50320.234,2.7515,7421.9625,浙江,电气设备,北交所,377490.8985,N
920111.BJ,聚星科技,20260128,24.7,25.47,24.58,25.22,24.73,1.9814,23712.78,59575.199,3.1949,7421.9625,浙江,电气设备,北交所,391299.649,N
920111.BJ,聚星科技,20260127,25.1,25.28,24.36,24.73,24.88,-0.6029,19034.93,47054.821,2.5647,7421.9625,浙江,电气设备,北交所,383697.0785,N
920111.BJ,聚星科技,20260126,25.31,25.42,24.8,24.88,25.3,-1.6601,25286.04,63140.735,3.4069,7421.9625,浙江,电气设备,北交所,386024.396,N
920111.BJ,聚星科技,20260123,25.01,25.53,24.95,25.3,25.0,1.2,22900.18,58013.249,3.0855,7421.9625,浙江,电气设备,北交所,392540.885,N
920111.BJ,聚星科技,20260122,25.36,25.36,24.9,25.0,25.14,-0.5569,17031.29,42574.829,2.2947,7421.9625,浙江,电气设备,北交所,387886.25,N
920111.BJ,聚星科技,20260121,25.76,25.76,25.0,25.14,25.83,-2.6713,33613.25,84833.231,4.5289,7421.9625,浙江,电气设备,北交所,390058.413,N
920111.BJ,聚星科技,20260120,25.5,26.1,25.11,25.83,25.63,0.7803,40976.07,104853.519,5.5209,7421.9625,浙江,电气设备,北交所,400764.0735,N
920111.BJ,聚星科技,20260119,24.99,26.12,24.65,25.63,25.1,2.1116,37586.9,96105.211,5.0643,7421.9625,浙江,电气设备,北交所,397660.9835,N
920111.BJ,聚星科技,20260116,25.62,26.49,25.07,25.1,24.99,0.4402,37399.6,96138.99,5.039,7421.9625,浙江,电气设备,北交所,389437.795,N
920111.BJ,聚星科技,20260115,25.18,25.35,24.7,24.99,25.18,-0.7546,24764.21,61807.041,3.3366,7421.9625,浙江,电气设备,北交所,387731.0955,N
920111.BJ,聚星科技,20260114,25.41,25.85,24.93,25.18,25.66,-1.8706,47310.02,119576.358,6.3743,7421.9625,浙江,电气设备,北交所,390679.031,N
920111.BJ,聚星科技,20260113,24.78,26.0,24.35,25.66,24.68,3.9708,61590.18,155775.545,8.2984,7421.9625,浙江,电气设备,北交所,398126.447,N
920111.BJ,聚星科技,20260112,24.13,24.88,23.93,24.68,24.03,2.705,39829.77,97068.5,5.3665,7421.9625,浙江,电气设备,北交所,382921.306,N
920111.BJ,聚星科技,20260109,24.14,24.2,23.81,24.03,23.95,0.334,22734.04,54550.144,3.0631,7421.9625,浙江,电气设备,北交所,372836.2635,N
920111.BJ,聚星科技,20260108,24.08,24.22,23.72,23.95,24.17,-0.9102,21001.73,50273.904,2.8297,7421.9625,浙江,电气设备,北交所,371595.0275,N
920111.BJ,聚星科技,20260107,24.0,24.58,23.9,24.17,23.91,1.0874,25187.51,61143.477,3.3936,7421.9625,浙江,电气设备,北交所,375008.4265,N
920111.BJ,聚星科技,20260106,23.52,23.99,23.52,23.91,23.57,1.4425,17843.74,42525.919,2.4042,7421.9625,浙江,电气设备,北交所,370974.4095,N
920111.BJ,聚星科技,20260105,23.33,23.68,23.27,23.57,23.33,1.0287,12518.02,29392.819,1.6866,7421.9625,浙江,电气设备,北交所,365699.1565,N
920111.BJ,聚星科技,20251231,23.16,23.37,23.05,23.33,23.15,0.7775,9342.12,21715.589,1.2587,7421.9625,浙江,电气设备,北交所,361975.4485,N
920111.BJ,聚星科技,20251230,23.13,23.42,23.02,23.15,23.2,-0.2155,10475.95,24319.493,1.4115,7421.9625,浙江,电气设备,北交所,359182.6675,N
920111.BJ,聚星科技,20251229,23.8,23.83,23.2,23.2,23.61,-1.7366,16817.95,39230.507,2.266,7421.9625,浙江,电气设备,北交所,359958.44,N
920111.BJ,聚星科技,20251226,23.71,24.11,23.59,23.61,23.76,-0.6313,18306.02,43650.346,2.4665,7421.9625,浙江,电气设备,北交所,366319.7745,N
920111.BJ,聚星科技,20251225,23.76,23.91,23.49,23.76,23.78,-0.0841,11547.63,27345.949,1.5559,7421.9625,浙江,电气设备,北交所,368647.092,N
920111.BJ,聚星科技,20251224,23.47,23.99,23.47,23.78,23.47,1.3208,13702.89,32585.652,1.8463,7421.9625,浙江,电气设备,北交所,368957.401,N
920111.BJ,聚星科技,20251223,23.86,23.98,23.34,23.47,23.86,-1.6345,11944.72,28211.768,1.6094,7421.9625,浙江,电气设备,北交所,364147.6115,N
920111.BJ,聚星科技,20251222,24.12,24.12,23.73,23.86,24.12,-1.0779,15493.22,37016.795,2.0875,7421.9625,浙江,电气设备,北交所,370198.637,N
