ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
002222.SZ,福晶科技,20260204,69.99,71.38,68.0,71.27,70.41,1.2214,169131.53,1183255.039,3.6128,46815.1714,福建,元器件,主板,3351471.75,N
002222.SZ,福晶科技,20260203,67.5,70.99,67.03,70.41,65.63,7.2833,241830.8,1690813.222,5.1657,46815.1714,福建,元器件,主板,3311030.25,N
002222.SZ,福晶科技,20260202,70.01,71.2,65.63,65.63,70.18,-6.4833,203364.73,1374667.599,4.344,46815.1714,福建,元器件,主板,3086250.75,N
002222.SZ,福晶科技,20260130,66.8,71.65,64.8,70.18,66.88,4.9342,226335.13,1547658.271,4.8347,46815.1714,福建,元器件,主板,3300214.5,N
002222.SZ,福晶科技,20260129,71.31,71.45,66.66,66.88,71.3,-6.1992,186645.59,1277729.721,3.9869,46815.1714,福建,元器件,主板,3145032.0,N
002222.SZ,福晶科技,20260128,70.3,71.98,69.55,71.3,70.3,1.4225,170503.86,1207446.538,3.6421,46815.1714,福建,元器件,主板,3352882.5,N
002222.SZ,福晶科技,20260127,66.99,71.5,66.46,70.3,66.46,5.7779,229337.17,1593573.957,4.8988,46815.1714,福建,元器件,主板,3305857.5,N
002222.SZ,福晶科技,20260126,67.77,68.35,65.85,66.46,68.06,-2.3509,152757.88,1019675.746,3.263,46815.1714,福建,元器件,主板,3125281.5,N
002222.SZ,福晶科技,20260123,69.48,69.55,67.74,68.06,69.35,-1.8601,147894.05,1010728.211,3.1591,46815.1714,福建,元器件,主板,3200521.5,N
002222.SZ,福晶科技,20260122,70.25,70.8,68.4,69.35,69.95,-0.8578,135159.03,936123.02,2.8871,46815.1714,福建,元器件,主板,3261183.75,N
002222.SZ,福晶科技,20260121,67.51,72.17,67.4,69.95,68.36,2.3259,187038.91,1316994.685,3.9953,46815.1714,福建,元器件,主板,3289398.75,N
002222.SZ,福晶科技,20260120,71.0,71.36,67.5,68.36,71.35,-4.1906,165491.57,1138881.534,3.535,46815.1714,福建,元器件,主板,3214629.0,N
002222.SZ,福晶科技,20260119,71.02,73.11,69.36,71.35,70.57,1.1053,223618.24,1603252.705,4.7766,46815.1714,福建,元器件,主板,3355233.75,N
002222.SZ,福晶科技,20260116,71.59,72.7,69.28,70.57,69.13,2.083,238563.35,1695349.554,5.0959,46815.1714,福建,元器件,主板,3318554.25,N
002222.SZ,福晶科技,20260115,70.22,70.32,66.07,69.13,70.36,-1.7482,252427.24,1711950.077,5.392,46815.1714,福建,元器件,主板,3250838.25,N
002222.SZ,福晶科技,20260114,71.0,72.9,68.2,70.36,70.89,-0.7476,345883.53,2456099.63,7.3883,46815.1714,福建,元器件,主板,3308679.0,N
002222.SZ,福晶科技,20260113,71.36,74.21,68.49,70.89,72.12,-1.7055,364246.21,2585531.402,7.7805,46815.1714,福建,元器件,主板,3333602.25,N
002222.SZ,福晶科技,20260112,72.2,76.0,71.06,72.12,69.41,3.9043,475504.52,3505691.158,10.1571,46815.1714,福建,元器件,主板,3391443.0,N
002222.SZ,福晶科技,20260109,63.69,69.88,61.67,69.41,66.34,4.6277,416988.56,2736551.359,8.9071,46815.1714,福建,元器件,主板,3264005.25,N
002222.SZ,福晶科技,20260108,63.11,67.4,63.1,66.34,61.31,8.2042,452892.01,3004518.303,9.674,46815.1714,福建,元器件,主板,3119638.5,N
002222.SZ,福晶科技,20260107,58.15,63.98,58.02,61.31,58.16,5.4161,482174.6,2976369.582,10.2995,46815.1714,福建,元器件,主板,2883102.75,Z
002222.SZ,福晶科技,20260106,57.0,58.79,56.8,58.16,57.33,1.4478,207303.82,1201421.6,4.4281,46815.1714,福建,元器件,主板,2734974.0,N
002222.SZ,福晶科技,20260105,56.42,57.5,56.19,57.33,56.34,1.7572,154578.06,880629.271,3.3019,46815.1714,福建,元器件,主板,2695943.25,N
002222.SZ,福晶科技,20251231,57.2,57.66,56.13,56.34,57.38,-1.8125,127391.83,721382.211,2.7212,46815.1714,福建,元器件,主板,2649388.5,N
002222.SZ,福晶科技,20251230,57.35,58.28,57.03,57.38,57.8,-0.7266,133362.15,767411.01,2.8487,46815.1714,福建,元器件,主板,2698294.5,N
002222.SZ,福晶科技,20251229,57.83,58.83,57.37,57.8,57.97,-0.2933,165305.73,959506.892,3.531,46815.1714,福建,元器件,主板,2718045.0,N
002222.SZ,福晶科技,20251226,59.0,59.26,57.05,57.97,59.08,-1.8788,222965.14,1291732.106,4.7627,46815.1714,福建,元器件,主板,2726039.25,N
002222.SZ,福晶科技,20251225,60.86,63.0,58.58,59.08,59.13,-0.0846,270318.26,1615406.537,5.7742,46815.1714,福建,元器件,主板,2778237.0,N
002222.SZ,福晶科技,20251224,59.28,59.98,57.75,59.23,59.99,-1.2669,247693.03,1450895.325,5.2909,46815.1714,福建,元器件,主板,2785290.75,N
002222.SZ,福晶科技,20251223,59.65,61.25,58.86,59.99,59.99,0.0,177335.08,1061544.073,3.788,46815.1714,福建,元器件,主板,2821029.75,N
002222.SZ,福晶科技,20251222,60.93,61.58,59.57,59.99,59.9,0.1503,199035.59,1201154.324,4.2515,46815.1714,福建,元器件,主板,2821029.75,N
