ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920455.BJ,汇隆活塞,20260209,9.0,9.09,8.86,8.87,8.92,-0.5605,19403.8,17407.987,2.0727,9361.7061,辽宁,专用机械,北交所,157398.15,N
920455.BJ,汇隆活塞,20260206,8.8,9.0,8.78,8.92,8.84,0.905,16993.01,15142.544,1.8152,9361.7061,辽宁,专用机械,北交所,158285.4,N
920455.BJ,汇隆活塞,20260205,8.96,9.11,8.81,8.84,9.03,-2.1041,19481.93,17414.65,2.081,9361.7061,辽宁,专用机械,北交所,156865.8,N
920455.BJ,汇隆活塞,20260204,8.95,9.18,8.92,9.03,8.95,0.8939,23046.1,20849.945,2.4617,9361.7061,辽宁,专用机械,北交所,160237.35,N
920455.BJ,汇隆活塞,20260203,8.84,9.03,8.76,8.95,8.77,2.0525,18743.19,16690.975,2.0021,9361.7061,辽宁,专用机械,北交所,158817.75,N
920455.BJ,汇隆活塞,20260202,8.99,9.04,8.74,8.77,8.99,-2.4472,24913.83,22155.333,2.6612,9361.7061,辽宁,专用机械,北交所,155623.65,N
920455.BJ,汇隆活塞,20260130,9.26,9.26,8.99,8.99,9.29,-3.2293,31797.44,28866.38,3.3965,9361.7061,辽宁,专用机械,北交所,159527.55,N
920455.BJ,汇隆活塞,20260129,9.25,9.42,9.18,9.29,9.34,-0.5353,30354.23,28166.682,3.2424,9361.7061,辽宁,专用机械,北交所,164851.05,N
920455.BJ,汇隆活塞,20260128,9.42,9.57,9.25,9.34,9.43,-0.9544,49788.86,46772.399,5.3184,9361.7061,辽宁,专用机械,北交所,165738.3,N
920455.BJ,汇隆活塞,20260127,9.23,9.5,9.22,9.43,9.34,0.9636,40472.03,37828.543,4.3231,9361.7061,辽宁,专用机械,北交所,167335.35,N
920455.BJ,汇隆活塞,20260126,9.66,9.66,9.26,9.34,9.67,-3.4126,58821.31,55241.206,6.2832,9361.7061,辽宁,专用机械,北交所,165738.3,N
920455.BJ,汇隆活塞,20260123,9.9,9.9,9.5,9.67,9.97,-3.009,89795.35,87144.172,9.5918,9361.7061,辽宁,专用机械,北交所,171594.15,N
920455.BJ,汇隆活塞,20260122,9.81,10.43,9.67,9.97,10.5,-5.0476,147657.83,146276.214,15.7725,9361.7061,辽宁,专用机械,北交所,176917.65,N
920455.BJ,汇隆活塞,20260121,9.1,11.34,8.96,10.5,8.75,20.0,195585.04,201511.121,20.892,9361.7061,辽宁,专用机械,北交所,186322.5,N
920455.BJ,汇隆活塞,20260120,8.64,8.81,8.58,8.75,8.61,1.626,11260.05,9784.399,1.2028,9361.7061,辽宁,专用机械,北交所,155268.75,N
920455.BJ,汇隆活塞,20260119,8.64,8.76,8.52,8.61,8.62,-0.116,17214.95,14922.575,1.8389,9361.7061,辽宁,专用机械,北交所,152784.45,N
920455.BJ,汇隆活塞,20260116,8.75,8.81,8.58,8.62,8.75,-1.4857,26841.24,23263.416,2.8929,9278.3076,辽宁,专用机械,北交所,152961.9,N
920455.BJ,汇隆活塞,20260115,8.93,9.05,8.72,8.75,8.95,-2.2346,14835.28,13169.432,1.5989,9278.3076,辽宁,专用机械,北交所,155268.75,N
920455.BJ,汇隆活塞,20260114,8.92,9.12,8.79,8.95,8.9,0.5618,22048.6,19714.687,2.3764,9278.3076,辽宁,专用机械,北交所,158817.75,N
920455.BJ,汇隆活塞,20260113,8.97,9.22,8.84,8.9,8.96,-0.6696,37834.62,34143.454,4.0778,9278.3076,辽宁,专用机械,北交所,157930.5,N
920455.BJ,汇隆活塞,20260112,8.78,8.99,8.62,8.96,8.7,2.9885,32390.4,28405.809,3.491,9278.3076,辽宁,专用机械,北交所,158995.2,N
920455.BJ,汇隆活塞,20260109,8.68,8.86,8.6,8.7,8.67,0.346,15012.75,13059.53,1.618,9278.3076,辽宁,专用机械,北交所,154381.5,N
920455.BJ,汇隆活塞,20260108,8.62,8.75,8.56,8.67,8.62,0.58,7717.09,6700.203,0.8317,9278.3076,辽宁,专用机械,北交所,153849.15,N
920455.BJ,汇隆活塞,20260107,8.71,8.82,8.55,8.62,8.64,-0.2315,9246.09,8042.062,0.9965,9278.3076,辽宁,专用机械,北交所,152961.9,N
920455.BJ,汇隆活塞,20260106,8.45,8.68,8.41,8.64,8.44,2.3697,10572.28,9050.391,1.1395,9278.3076,辽宁,专用机械,北交所,153316.8,N
920455.BJ,汇隆活塞,20260105,8.42,8.54,8.35,8.44,8.4,0.4762,20469.13,17254.867,2.2061,9278.3076,辽宁,专用机械,北交所,149767.8,N
920455.BJ,汇隆活塞,20251231,8.76,8.83,8.37,8.4,8.71,-3.5591,22967.49,19623.712,2.4754,9278.3076,辽宁,专用机械,北交所,149058.0,N
920455.BJ,汇隆活塞,20251230,8.87,8.87,8.64,8.71,8.77,-0.6842,4035.28,3524.313,0.4349,9278.3076,辽宁,专用机械,北交所,154558.95,N
920455.BJ,汇隆活塞,20251229,8.82,8.83,8.71,8.77,8.83,-0.6795,5804.39,5090.294,0.6256,9278.3076,辽宁,专用机械,北交所,155623.65,N
920455.BJ,汇隆活塞,20251226,8.84,8.86,8.72,8.83,8.83,0.0,9236.4,8135.752,0.9955,9278.3076,辽宁,专用机械,北交所,156688.35,N
920455.BJ,汇隆活塞,20251225,8.88,8.96,8.77,8.83,8.88,-0.5631,7512.23,6650.42,0.8097,9278.3076,辽宁,专用机械,北交所,156688.35,N
920455.BJ,汇隆活塞,20251224,8.9,9.01,8.78,8.88,8.9,-0.2247,9572.63,8485.354,1.0317,9278.3076,辽宁,专用机械,北交所,157575.6,N
