ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920017.BJ,星昊医药,20260204,19.01,19.03,18.81,18.95,19.02,-0.368,10500.77,19890.441,0.8502,12350.968,北京,化学制药,北交所,236557.1706,N
920017.BJ,星昊医药,20260203,18.72,19.04,18.72,19.02,18.65,1.9839,13697.54,25860.668,1.109,12350.968,北京,化学制药,北交所,237430.9966,N
920017.BJ,星昊医药,20260202,19.18,19.18,18.61,18.65,19.15,-2.611,20118.33,38099.224,1.6289,12350.968,北京,化学制药,北交所,232812.2022,N
920017.BJ,星昊医药,20260130,19.39,19.63,19.15,19.15,19.45,-1.5424,19097.1,36935.666,1.5462,12350.968,北京,化学制药,北交所,239053.8162,N
920017.BJ,星昊医药,20260129,19.5,19.56,19.23,19.45,19.6,-0.7653,17804.62,34544.838,1.4416,12350.968,北京,化学制药,北交所,242798.7846,N
920017.BJ,星昊医药,20260128,19.6,19.79,19.48,19.6,19.66,-0.3052,21467.82,42094.933,1.7381,12350.968,北京,化学制药,北交所,244671.2688,N
920017.BJ,星昊医药,20260127,20.43,20.43,19.36,19.66,20.24,-2.8656,33951.22,66944.473,2.7489,12350.968,北京,化学制药,北交所,245420.2625,N
920017.BJ,星昊医药,20260126,19.9,20.4,19.71,20.24,19.88,1.8109,53883.08,108528.155,4.3627,12350.968,北京,化学制药,北交所,252660.5347,N
920017.BJ,星昊医药,20260123,19.7,19.89,19.61,19.88,19.61,1.3768,22760.29,45092.087,1.8428,12350.968,北京,化学制药,北交所,248166.5726,N
920017.BJ,星昊医药,20260122,19.58,19.63,19.44,19.61,19.6,0.051,12746.35,24932.513,1.032,12350.968,北京,化学制药,北交所,244796.1011,N
920017.BJ,星昊医药,20260121,19.78,19.78,19.5,19.6,19.65,-0.2545,14480.29,28346.121,1.1724,12350.968,北京,化学制药,北交所,244671.2688,N
920017.BJ,星昊医药,20260120,19.7,19.94,19.4,19.65,19.91,-1.3059,25825.3,50710.284,2.091,12350.968,北京,化学制药,北交所,245295.4302,N
920017.BJ,星昊医药,20260119,19.28,19.91,19.2,19.91,19.31,3.1072,21450.07,41763.616,1.7367,12350.968,北京,化学制药,北交所,248541.0695,N
920017.BJ,星昊医药,20260116,19.79,19.8,19.31,19.31,19.69,-1.9299,31146.38,60665.504,2.5218,12350.968,北京,化学制药,北交所,241051.1327,N
920017.BJ,星昊医药,20260115,19.97,20.2,19.58,19.69,20.22,-2.6212,36743.2,72781.301,2.9749,12350.968,北京,化学制药,北交所,245794.7593,N
920017.BJ,星昊医药,20260114,20.0,20.5,19.78,20.22,20.68,-2.2244,74898.4,150773.437,6.0642,12350.968,北京,化学制药,北交所,252410.8702,N
920017.BJ,星昊医药,20260113,19.59,21.49,19.57,20.68,19.45,6.3239,111992.02,232864.57,9.0675,12350.968,北京,化学制药,北交所,258153.155,N
920017.BJ,星昊医药,20260112,19.4,19.49,19.13,19.45,19.31,0.725,39504.36,76202.695,3.1985,12350.968,北京,化学制药,北交所,242798.7846,N
920017.BJ,星昊医药,20260109,18.88,19.33,18.81,19.31,18.95,1.8997,34030.16,65030.83,2.7553,12350.968,北京,化学制药,北交所,241051.1327,N
920017.BJ,星昊医药,20260108,18.7,18.95,18.63,18.95,18.75,1.0667,20005.6,37668.297,1.6198,12350.968,北京,化学制药,北交所,236557.1706,N
920017.BJ,星昊医药,20260107,18.72,18.87,18.63,18.75,18.7,0.2674,18261.67,34219.481,1.4786,12350.968,北京,化学制药,北交所,234060.525,N
920017.BJ,星昊医药,20260106,18.78,18.78,18.52,18.7,18.66,0.2144,21981.69,41033.414,1.7798,12350.968,北京,化学制药,北交所,233436.3636,N
920017.BJ,星昊医药,20260105,18.27,18.7,18.12,18.66,18.21,2.4712,23277.21,43203.588,1.8846,12350.968,北京,化学制药,北交所,233177.5992,N
920017.BJ,星昊医药,20251231,18.37,18.37,18.12,18.21,18.19,0.11,8976.77,16328.381,0.7268,12350.968,北京,化学制药,北交所,227554.3452,N
920017.BJ,星昊医药,20251230,18.26,18.34,18.07,18.19,18.28,-0.4923,10445.72,19008.804,0.8457,12350.968,北京,化学制药,北交所,227304.4228,N
920017.BJ,星昊医药,20251229,18.45,18.48,18.26,18.28,18.43,-0.8139,11963.27,21919.413,0.9686,12350.968,北京,化学制药,北交所,228429.0736,N
920017.BJ,星昊医药,20251226,18.38,18.57,18.37,18.43,18.47,-0.2166,9733.48,17959.439,0.7881,12350.968,北京,化学制药,北交所,230303.4916,N
920017.BJ,星昊医药,20251225,18.45,18.6,18.3,18.47,18.43,0.217,9103.87,16807.976,0.7371,12350.968,北京,化学制药,北交所,230803.3364,N
920017.BJ,星昊医药,20251224,18.5,18.69,18.33,18.43,18.44,-0.0542,10257.13,18900.973,0.8305,12350.968,北京,化学制药,北交所,230303.4916,N
920017.BJ,星昊医药,20251223,18.7,18.77,18.42,18.44,18.7,-1.3904,12150.18,22525.243,0.9837,12350.968,北京,化学制药,北交所,230428.4528,N
920017.BJ,星昊医药,20251222,18.79,18.8,18.56,18.7,18.78,-0.426,15608.73,29140.697,1.2638,12350.968,北京,化学制药,北交所,233677.444,N
920017.BJ,星昊医药,20251219,18.6,18.85,18.46,18.78,18.6,0.9677,19865.57,37144.135,1.6084,12350.968,北京,化学制药,北交所,234677.1336,N
920017.BJ,星昊医药,20251218,18.5,18.74,18.38,18.6,18.69,-0.4815,13759.04,25561.767,1.114,12350.968,北京,化学制药,北交所,232427.832,N
920017.BJ,星昊医药,20251217,18.58,18.84,18.34,18.69,18.66,0.1608,17741.72,32869.539,1.4365,12350.968,北京,化学制药,北交所,233552.4828,N
920017.BJ,星昊医药,20251216,18.48,18.78,18.37,18.66,18.45,1.1382,18884.73,35044.451,1.529,12350.968,北京,化学制药,北交所,233177.5992,N
920017.BJ,星昊医药,20251215,18.46,18.64,18.33,18.45,18.5,-0.2703,13551.89,25050.372,1.0972,12350.968,北京,化学制药,北交所,230553.414,N
920017.BJ,星昊医药,20251212,18.71,18.98,18.43,18.5,18.77,-1.4385,25490.04,47734.706,2.0638,12350.968,北京,化学制药,北交所,231178.22,N
920017.BJ,星昊医药,20251211,18.28,18.99,18.12,18.77,18.16,3.359,33000.44,61536.595,2.6719,12350.968,北京,化学制药,北交所,234552.1724,N
920017.BJ,星昊医药,20251210,18.33,18.33,18.03,18.16,18.36,-1.0893,10917.51,19799.862,0.8839,12350.968,北京,化学制药,北交所,226929.5392,N
920017.BJ,星昊医药,20251209,18.54,18.62,18.25,18.36,18.68,-1.7131,17551.41,32251.617,1.4211,12350.968,北京,化学制药,北交所,229428.7632,N
920017.BJ,星昊医药,20251208,18.67,18.89,18.62,18.68,18.64,0.2146,15625.14,29312.886,1.2651,12350.968,北京,化学制药,北交所,233427.5216,N
920017.BJ,星昊医药,20251205,18.47,18.68,18.24,18.64,18.4,1.3043,10960.73,20254.387,0.8891,12328.09,北京,化学制药,北交所,232927.6768,N
920017.BJ,星昊医药,20251204,18.72,18.78,18.2,18.4,18.7,-1.6043,14300.35,26384.764,1.16,12328.09,北京,化学制药,北交所,229928.608,N
920017.BJ,星昊医药,20251203,18.75,18.95,18.54,18.7,18.73,-0.1602,13713.28,25690.457,1.1124,12328.09,北京,化学制药,北交所,233677.444,N
920017.BJ,星昊医药,20251202,19.01,19.15,18.61,18.73,19.0,-1.4211,15616.54,29465.937,1.2667,12328.09,北京,化学制药,北交所,234052.3276,N
920017.BJ,星昊医药,20251201,18.79,19.08,18.63,19.0,18.65,1.8767,20709.78,39217.708,1.6799,12328.09,北京,化学制药,北交所,237426.28,N
920017.BJ,星昊医药,20251128,18.89,18.89,18.46,18.65,18.9,-1.3228,21655.37,40380.096,1.7566,12328.09,北京,化学制药,北交所,233052.638,N
920017.BJ,星昊医药,20251127,19.02,19.26,18.71,18.9,19.24,-1.7672,30785.89,58048.986,2.4972,12328.09,北京,化学制药,北交所,236176.668,N
920017.BJ,星昊医药,20251126,18.88,19.88,18.71,19.24,18.7,2.8877,51647.46,100380.787,4.1894,12328.09,北京,化学制药,北交所,240425.3488,N
920017.BJ,星昊医药,20251125,18.38,18.96,18.38,18.7,18.37,1.7964,23787.15,44570.033,1.9295,12328.09,北京,化学制药,北交所,233677.444,N
920017.BJ,星昊医药,20251124,18.3,18.76,18.21,18.37,18.22,0.8233,17816.21,32971.948,1.4452,12328.09,北京,化学制药,北交所,229553.7244,N
920017.BJ,星昊医药,20251121,18.91,19.09,18.21,18.22,19.09,-4.5574,22709.51,41993.449,1.8421,12328.09,北京,化学制药,北交所,227679.3064,N
920017.BJ,星昊医药,20251120,19.33,19.39,18.91,19.09,19.24,-0.7796,18544.53,35388.05,1.5043,12328.09,北京,化学制药,北交所,238550.9308,N
920017.BJ,星昊医药,20251119,19.95,20.09,18.98,19.24,19.93,-3.4621,30369.94,58671.737,2.4635,12328.09,北京,化学制药,北交所,240425.3488,N
920017.BJ,星昊医药,20251118,20.29,20.43,19.9,19.93,20.3,-1.8227,22650.2,45405.67,1.8373,12328.09,北京,化学制药,北交所,249047.6716,N
920017.BJ,星昊医药,20251117,21.02,21.06,20.23,20.3,21.13,-3.9281,46361.3,95059.954,3.7606,12328.09,北京,化学制药,北交所,253671.236,N
920017.BJ,星昊医药,20251114,21.02,21.86,21.02,21.13,21.2,-0.3302,55650.9,119631.264,4.5142,12328.09,北京,化学制药,北交所,264043.0156,N
920017.BJ,星昊医药,20251113,21.28,21.39,20.81,21.2,21.2,0.0,43938.39,93014.913,3.5641,12328.09,北京,化学制药,北交所,264917.744,N
920017.BJ,星昊医药,20251112,20.7,21.4,20.57,21.2,20.61,2.8627,52732.26,111274.228,4.2774,12328.09,北京,化学制药,北交所,264917.744,N
920017.BJ,星昊医药,20251111,20.63,20.76,20.32,20.61,20.6,0.0485,24599.2,50474.854,1.9954,12328.09,北京,化学制药,北交所,257545.0332,N
920017.BJ,星昊医药,20251110,20.25,20.96,20.15,20.6,20.15,2.2333,32566.24,67018.226,2.6416,12328.09,北京,化学制药,北交所,257420.072,N
920017.BJ,星昊医药,20251107,20.32,20.45,20.07,20.15,20.25,-0.4938,21990.0,44504.143,1.7837,12328.09,北京,化学制药,北交所,251796.818,N
920017.BJ,星昊医药,20251106,20.09,20.34,19.94,20.25,20.22,0.1484,29790.88,59948.707,2.4165,12328.09,北京,化学制药,北交所,253046.43,N
920017.BJ,星昊医药,20251105,20.0,20.79,19.92,20.22,20.33,-0.5411,30237.98,61594.44,2.4528,12328.09,北京,化学制药,北交所,252671.5464,N
920017.BJ,星昊医药,20251104,21.0,21.09,20.11,20.33,21.13,-3.7861,49303.2,100532.876,3.9993,12328.09,北京,化学制药,北交所,254046.1196,N
920017.BJ,星昊医药,20251103,21.2,21.65,20.9,21.13,21.32,-0.8912,52168.78,110429.5,4.2317,12328.09,北京,化学制药,北交所,264043.0156,N
920017.BJ,星昊医药,20251031,20.23,21.62,20.2,21.32,20.18,5.6492,86025.28,181741.79,6.978,12328.09,北京,化学制药,北交所,266417.2784,N
920017.BJ,星昊医药,20251030,20.3,21.05,20.18,20.18,20.28,-0.4931,63706.41,131807.133,5.1676,12328.09,北京,化学制药,北交所,252171.7016,N
920017.BJ,星昊医药,20251029,19.45,20.29,19.35,20.28,18.98,6.8493,59726.52,118589.897,4.8448,12328.09,北京,化学制药,北交所,253421.3136,N
920017.BJ,星昊医药,20251028,19.22,19.37,18.79,18.98,19.27,-1.5049,19279.48,36711.172,1.5639,12328.09,北京,化学制药,北交所,237176.3576,N
920017.BJ,星昊医药,20251027,19.42,19.55,19.22,19.27,19.31,-0.2071,16061.86,31093.365,1.3029,12328.09,北京,化学制药,北交所,240800.2324,N
920017.BJ,星昊医药,20251024,19.52,19.52,19.16,19.31,19.23,0.416,17363.95,33438.471,1.4085,12328.09,北京,化学制药,北交所,241300.0772,N
920017.BJ,星昊医药,20251023,19.49,19.79,19.14,19.23,19.81,-2.9278,26661.37,51455.656,2.1627,12328.09,北京,化学制药,北交所,240300.3876,N
920017.BJ,星昊医药,20251022,19.0,20.27,18.87,19.81,19.03,4.0988,50040.39,98991.406,4.0591,12328.09,北京,化学制药,北交所,247548.1372,N
920017.BJ,星昊医药,20251021,18.62,19.29,18.43,19.03,18.58,2.422,25082.85,47374.808,2.0346,12328.09,北京,化学制药,北交所,237801.1636,N
920017.BJ,星昊医药,20251020,19.1,19.25,18.42,18.58,18.98,-2.1075,22642.25,42480.831,1.8366,12328.09,北京,化学制药,北交所,232177.9096,N
920017.BJ,星昊医药,20251017,19.38,19.85,18.89,18.98,19.38,-2.064,27620.67,53688.71,2.2405,12328.09,北京,化学制药,北交所,237176.3576,N
920017.BJ,星昊医药,20251016,19.47,19.9,19.3,19.38,19.78,-2.0222,29811.29,58356.209,2.4182,12328.09,北京,化学制药,北交所,242174.8056,N
920017.BJ,星昊医药,20251015,18.65,19.89,18.6,19.78,18.64,6.1159,48995.2,95397.347,3.9743,12328.09,北京,化学制药,北交所,247173.2536,N
920017.BJ,星昊医药,20251014,18.51,19.06,18.36,18.64,18.53,0.5936,19893.74,37273.775,1.6137,12328.09,北京,化学制药,北交所,232927.6768,N
