ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
603737.SH,三棵树,20260205,56.5,58.11,55.5,56.8,56.1,1.2478,71903.22,409327.871,0.9745,73781.7473,福建,染料涂料,主板,4190803.2466,N
603737.SH,三棵树,20260204,54.5,57.3,52.9,56.1,54.42,3.0871,89766.29,501746.799,1.2166,73781.7473,福建,染料涂料,主板,4139156.0235,N
603737.SH,三棵树,20260203,53.55,54.69,52.86,54.42,52.45,3.756,56744.5,305232.541,0.7691,73781.7473,福建,染料涂料,主板,4015202.6881,N
603737.SH,三棵树,20260202,56.52,56.55,52.3,52.45,56.86,-7.7559,77668.22,417735.192,1.0527,73781.7473,福建,染料涂料,主板,3869852.6459,N
603737.SH,三棵树,20260130,56.96,58.32,55.35,56.86,57.88,-1.7623,65894.41,374461.277,0.8931,73781.7473,福建,染料涂料,主板,4195230.1515,N
603737.SH,三棵树,20260129,53.6,58.37,52.9,57.88,53.8,7.5836,108642.94,619549.485,1.4725,73781.7473,福建,染料涂料,主板,4270487.5337,N
603737.SH,三棵树,20260128,52.4,54.28,52.14,53.8,52.18,3.1046,55039.91,293257.826,0.746,73781.7473,福建,染料涂料,主板,3969458.0047,N
603737.SH,三棵树,20260127,51.89,53.54,51.53,52.18,52.39,-0.4008,42625.2,223799.51,0.5777,73781.7473,福建,染料涂料,主板,3849931.5741,N
603737.SH,三棵树,20260126,52.1,53.16,51.37,52.39,51.58,1.5704,71956.15,374805.878,0.9753,73781.7473,福建,染料涂料,主板,3865425.741,N
603737.SH,三棵树,20260123,53.67,53.67,50.8,51.58,53.28,-3.1907,73961.37,382270.127,1.0024,73781.7473,福建,染料涂料,主板,3805662.5257,N
603737.SH,三棵树,20260122,51.49,54.0,50.65,53.28,51.5,3.4563,115721.44,605200.137,1.5684,73781.7473,福建,染料涂料,主板,3931091.4961,N
603737.SH,三棵树,20260121,48.89,52.2,47.51,51.5,48.38,6.4489,173038.47,862902.295,2.3453,73781.7473,福建,染料涂料,主板,3799759.986,N
603737.SH,三棵树,20260120,43.8,48.38,43.6,48.38,43.98,10.0045,144197.72,672896.101,1.9544,73781.7473,福建,染料涂料,主板,3569560.9344,U
603737.SH,三棵树,20260119,42.71,43.98,42.52,43.98,42.73,2.9253,47147.68,204859.874,0.639,73781.7473,福建,染料涂料,主板,3244921.2463,N
