ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
600760.SH,中航沈飞,20260209,55.63,55.98,55.12,55.36,55.1,0.4719,165621.41,919522.167,0.586,282618.5991,山东,航空,主板,15695084.3367,N
600760.SH,中航沈飞,20260206,55.38,55.63,54.82,55.1,55.79,-1.2368,144737.52,799338.9,0.5121,282618.5991,山东,航空,主板,15621371.8741,N
600760.SH,中航沈飞,20260205,55.21,56.25,54.87,55.79,55.5,0.5225,195584.38,1087161.535,0.692,282618.5991,山东,航空,主板,15816993.4094,N
600760.SH,中航沈飞,20260204,54.39,55.86,54.2,55.5,54.53,1.7788,217871.93,1202737.854,0.7709,282618.5991,山东,航空,主板,15734775.6627,N
600760.SH,中航沈飞,20260203,53.99,54.61,53.87,54.53,53.8,1.3569,174960.11,950301.254,0.6191,282618.5991,山东,航空,主板,15459771.4754,N
600760.SH,中航沈飞,20260202,54.8,55.31,53.51,53.8,54.98,-2.1462,251650.3,1361845.013,0.8904,282618.5991,山东,航空,主板,15252809.5613,N
600760.SH,中航沈飞,20260130,55.5,55.76,54.3,54.98,55.53,-0.9905,182358.88,1002978.593,0.6452,282618.5991,山东,航空,主板,15587350.7376,N
600760.SH,中航沈飞,20260129,55.98,56.23,55.17,55.53,55.97,-0.7861,210222.39,1168847.262,0.7438,282618.5991,山东,航空,主板,15743280.9468,N
600760.SH,中航沈飞,20260128,57.06,57.09,55.68,55.97,56.94,-1.7035,303909.45,1705138.541,1.0753,282618.5991,山东,航空,主板,15868025.1143,N
600760.SH,中航沈飞,20260127,56.91,57.8,56.36,56.94,56.92,0.0351,260383.48,1486339.71,0.9213,282618.5991,山东,航空,主板,16143029.3015,N
600760.SH,中航沈飞,20260126,59.6,59.77,56.92,56.92,59.86,-4.9115,431561.19,2494416.912,1.527,282618.5991,山东,航空,主板,16137359.1121,N
600760.SH,中航沈飞,20260123,60.65,60.8,59.6,59.86,60.83,-1.5946,263938.91,1582401.326,0.9339,282618.5991,山东,航空,主板,16970876.958,N
600760.SH,中航沈飞,20260122,59.55,61.59,59.5,60.83,59.67,1.944,284691.76,1729830.101,1.0073,282618.5991,山东,航空,主板,17245881.1453,N
600760.SH,中航沈飞,20260121,60.03,61.12,59.6,59.67,60.45,-1.2903,240493.62,1445675.618,0.8509,282618.5991,山东,航空,主板,16917010.1584,N
600760.SH,中航沈飞,20260120,60.55,62.3,59.45,60.45,61.2,-1.2255,278948.99,1688622.741,0.987,282618.5991,山东,航空,主板,17138147.5461,N
600760.SH,中航沈飞,20260119,58.6,62.55,58.1,61.2,58.93,3.852,485417.11,2945661.863,1.7176,282618.5991,山东,航空,主板,17350779.6497,N
600760.SH,中航沈飞,20260116,60.0,60.94,58.75,58.93,61.18,-3.6777,378291.51,2244636.575,1.3385,282618.5991,山东,航空,主板,16707213.1496,N
600760.SH,中航沈飞,20260115,59.77,62.99,59.6,61.18,59.78,2.3419,392997.09,2427883.151,1.3906,282618.5991,山东,航空,主板,17345109.4603,N
600760.SH,中航沈飞,20260114,59.81,61.88,58.98,59.78,60.0,-0.3667,374835.36,2270831.952,1.3263,282618.5991,山东,航空,主板,16948196.2003,N
600760.SH,中航沈飞,20260113,62.2,62.21,59.7,60.0,62.67,-4.2604,470917.34,2839695.236,1.6663,282618.5991,山东,航空,主板,17010568.284,N
600760.SH,中航沈飞,20260112,63.0,63.1,61.5,62.67,62.4,0.4327,460206.44,2865238.133,1.6284,282618.5991,山东,航空,主板,17767538.5726,N
600760.SH,中航沈飞,20260109,63.5,65.45,61.86,62.4,61.81,0.9545,683517.28,4321337.371,2.4185,282618.5991,山东,航空,主板,17690991.0154,N
600760.SH,中航沈飞,20260108,58.45,63.38,58.31,61.81,58.51,5.6401,578356.21,3550503.049,2.0464,282618.5991,山东,航空,主板,17523720.4272,N
600760.SH,中航沈飞,20260107,59.99,59.99,58.31,58.51,60.1,-2.6456,280844.51,1654001.204,1.0219,274818.5991,山东,航空,主板,16588139.1716,N
600760.SH,中航沈飞,20260106,58.1,61.04,57.5,60.1,58.28,3.1229,429350.87,2533030.01,1.5623,274818.5991,山东,航空,主板,17038919.2311,N
600760.SH,中航沈飞,20260105,57.04,58.5,56.92,58.28,56.15,3.7934,402092.29,2328451.402,1.4631,274818.5991,山东,航空,主板,16522931.9932,N
600760.SH,中航沈飞,20251231,56.21,57.48,55.97,56.15,56.45,-0.5314,170040.69,959698.661,0.6187,274818.5991,山东,航空,主板,15919056.8191,N
600760.SH,中航沈飞,20251230,57.12,57.33,55.82,56.45,57.12,-1.173,224478.34,1269226.216,0.8168,274818.5991,山东,航空,主板,16004109.6605,N
600760.SH,中航沈飞,20251229,57.04,57.8,56.06,57.12,56.63,0.8653,240735.3,1369224.816,0.876,274818.5991,山东,航空,主板,16194061.0064,N
600760.SH,中航沈飞,20251226,57.48,57.48,56.0,56.63,57.25,-1.083,231258.82,1312276.685,0.8415,274818.5991,山东,航空,主板,16055141.3654,N
600760.SH,中航沈飞,20251225,55.59,58.08,55.33,57.25,55.65,2.8751,406286.11,2318978.86,1.4784,274818.5991,山东,航空,主板,16230917.2377,N
600760.SH,中航沈飞,20251224,53.95,55.69,53.73,55.65,54.01,3.0365,218242.59,1200711.972,0.7941,274818.5991,山东,航空,主板,15777302.0834,N
600760.SH,中航沈飞,20251223,54.87,55.06,53.76,54.01,54.86,-1.5494,163104.32,886062.419,0.5935,274818.5991,山东,航空,主板,15312346.5503,N
600760.SH,中航沈飞,20251222,55.55,55.63,54.8,54.86,55.33,-0.8494,149133.07,820819.028,0.5427,274818.5991,山东,航空,主板,15553329.601,N
600760.SH,中航沈飞,20251219,54.58,56.08,54.5,55.33,54.52,1.4857,189007.09,1046425.845,0.6878,274818.5991,山东,航空,主板,15686579.0526,N
600760.SH,中航沈飞,20251218,53.85,54.96,53.76,54.52,54.51,0.0183,153589.48,835886.994,0.5589,274818.5991,山东,航空,主板,15456936.3807,N
600760.SH,中航沈飞,20251217,53.96,55.33,53.78,54.51,53.9,1.1317,171016.52,930073.279,0.6223,274818.5991,山东,航空,主板,15454101.286,N
600760.SH,中航沈飞,20251216,54.33,54.41,52.9,53.9,54.33,-0.7915,174597.99,934855.199,0.6353,274818.5991,山东,航空,主板,15281160.5085,N
600760.SH,中航沈飞,20251215,53.21,54.53,53.21,54.33,53.63,1.3052,304910.3,1648350.112,1.1095,274818.5991,山东,航空,主板,15403069.5812,N
600760.SH,中航沈飞,20251212,54.41,54.6,53.19,53.63,54.4,-1.4154,374739.31,2014622.747,1.3636,274818.5991,山东,航空,主板,15204612.9512,N
600760.SH,中航沈飞,20251211,55.77,56.08,54.33,54.4,55.82,-2.5439,200799.33,1104318.379,0.7307,274818.5991,山东,航空,主板,15422915.2442,N
600760.SH,中航沈飞,20251210,55.56,55.96,55.03,55.82,55.6,0.3957,154068.69,852889.158,0.5606,274818.5991,山东,航空,主板,15825498.6935,N
600760.SH,中航沈飞,20251209,56.72,56.85,55.41,55.6,56.93,-2.3362,189361.69,1059763.871,0.689,274818.5991,山东,航空,主板,15763126.6098,N
600760.SH,中航沈飞,20251208,57.01,57.64,56.86,56.93,56.85,0.1407,156396.89,893326.746,0.5691,274818.5991,山东,航空,主板,16140194.2068,N
600760.SH,中航沈飞,20251205,56.71,56.98,56.21,56.85,56.7,0.2646,110267.99,624436.971,0.4012,274818.5991,山东,航空,主板,16117513.4491,N
600760.SH,中航沈飞,20251204,55.95,57.3,55.9,56.7,55.95,1.3405,134550.17,762966.967,0.4896,274818.5991,山东,航空,主板,16074987.0284,N
600760.SH,中航沈飞,20251203,57.55,57.57,55.82,55.95,57.58,-2.8308,193188.59,1090898.881,0.703,274818.5991,山东,航空,主板,15862354.9248,N
600760.SH,中航沈飞,20251202,58.1,58.34,57.57,57.58,58.23,-1.1163,117283.11,678488.064,0.4268,274818.5991,山东,航空,主板,16324475.3632,N
600760.SH,中航沈飞,20251201,58.7,58.95,58.01,58.23,58.71,-0.8176,126031.73,734143.813,0.4586,274818.5991,山东,航空,主板,16508756.5196,N
600760.SH,中航沈飞,20251128,58.53,58.9,58.17,58.71,58.53,0.3075,107022.24,626404.937,0.3894,274818.5991,山东,航空,主板,16644841.0659,N
600760.SH,中航沈飞,20251127,58.04,59.35,58.03,58.53,58.4,0.2226,149829.03,876586.64,0.5452,274818.5991,山东,航空,主板,16593809.361,N
600760.SH,中航沈飞,20251126,59.8,59.8,58.27,58.4,60.37,-3.2632,236827.23,1387467.023,0.8618,274818.5991,山东,航空,主板,16556953.1298,N
600760.SH,中航沈飞,20251125,60.59,60.59,59.59,60.37,61.2,-1.3562,248865.64,1492572.291,0.9056,274818.5991,山东,航空,主板,17115466.7884,N
600760.SH,中航沈飞,20251124,58.22,61.38,58.18,61.2,57.9,5.6995,329898.92,1986334.315,1.2004,274818.5991,山东,航空,主板,17350779.6497,N
600760.SH,中航沈飞,20251121,58.02,59.2,57.4,57.9,58.95,-1.7812,186065.57,1084855.02,0.677,274818.5991,山东,航空,主板,16415198.3941,N
600760.SH,中航沈飞,20251120,59.6,60.25,58.91,58.95,60.44,-2.4653,163823.71,972296.159,0.5961,274818.5991,山东,航空,主板,16712883.339,N
600760.SH,中航沈飞,20251119,59.02,61.29,58.88,60.44,59.38,1.7851,257850.36,1560556.889,0.9383,274818.5991,山东,航空,主板,17135312.4514,N
600760.SH,中航沈飞,20251118,60.3,60.4,57.98,59.38,60.26,-1.4603,248884.6,1470724.353,0.9056,274818.5991,山东,航空,主板,16834792.4117,N
600760.SH,中航沈飞,20251117,61.49,62.3,59.75,60.26,59.04,2.0664,434427.09,2656441.402,1.5808,274818.5991,山东,航空,主板,17084280.7466,N
600760.SH,中航沈飞,20251114,58.47,60.61,58.41,59.04,58.45,1.0094,309342.01,1840326.178,1.1256,274818.5991,山东,航空,主板,16738399.1915,N
600760.SH,中航沈飞,20251113,58.28,58.8,58.03,58.45,58.32,0.2229,91310.33,532880.345,0.3323,274818.5991,山东,航空,主板,16571128.6033,N
600760.SH,中航沈飞,20251112,58.88,58.92,57.62,58.32,58.93,-1.0351,150671.93,876529.829,0.5483,274818.5991,山东,航空,主板,16534272.372,N
600760.SH,中航沈飞,20251111,59.7,60.06,58.88,58.93,59.63,-1.1739,128503.37,762335.484,0.4676,274818.5991,山东,航空,主板,16707213.1496,N
600760.SH,中航沈飞,20251110,59.8,60.2,58.62,59.63,59.82,-0.3176,161172.44,954659.375,0.5865,274818.5991,山东,航空,主板,16905669.7796,N
600760.SH,中航沈飞,20251107,60.41,60.52,59.65,59.82,60.66,-1.3848,151619.89,907906.89,0.5517,274818.5991,山东,航空,主板,16959536.5791,N
